,player-1,player-2,player-3,combined_avg,sum_of_individual
173,Nasir Hossain,Soumya Sarkar,Rubel Hossain,61.0,45.53000000000001
174,Mahmudullah,Nasir Hossain,Taijul Islam,139.0,42.830000000000005
175,Nasir Hossain,Taijul Islam,Soumya Sarkar,62.0,52.14
176,Nasir Hossain,Taijul Islam,Sabbir Rahman,51.0,39.230000000000004
177,Mahmudullah,Nasir Hossain,Tamim Iqbal,83.63157895,78.73
178,Mahmudullah,Nasir Hossain,Soumya Sarkar,88.88888889,68.91
179,Mahmudullah,Nasir Hossain,Shafiul Islam,56.0,36.2
180,Mahmudullah,Nasir Hossain,Imrul Kayes,98.875,78.2
181,Nasir Hossain,Tamim Iqbal,Soumya Sarkar,106.83333329999999,88.03999999999999
182,Nasir Hossain,Tamim Iqbal,Anamul Haque,77.25,70.08
183,Nasir Hossain,Sabbir Rahman,Tamim Iqbal,77.68181818,75.13
184,Abul Hasan,Nasir Hossain,Tamim Iqbal,75.0,57.58
185,Nasir Hossain,Mohammad Saifuddin,Tamim Iqbal,90.0,67.26
186,Nasir Hossain,Liton Das,Soumya Sarkar,88.33333333,74.22999999999999
187,Nasir Hossain,Shakib Al Hasan,Soumya Sarkar,82.0,80.66999999999999
188,Mustafizur Rahman,Nasir Hossain,Soumya Sarkar,62.71428571,45.660000000000004
189,Nasir Hossain,Sabbir Rahman,Soumya Sarkar,82.0,65.31
190,Nasir Hossain,Jubair Hossain,Soumya Sarkar,63.0,49.260000000000005
191,Nasir Hossain,Liton Das,Imrul Kayes,90.5,83.52
192,Nasir Hossain,Jubair Hossain,Shakib Al Hasan,84.0,51.709999999999994
193,Nasir Hossain,Mohammad Saifuddin,Shakib Al Hasan,64.5,59.89
194,Mustafizur Rahman,Nasir Hossain,Sabbir Rahman,34.57142857,32.75
195,Mustafizur Rahman,Nasir Hossain,Jubair Hossain,36.0,16.700000000000003
196,Mustafizur Rahman,Nasir Hossain,Imrul Kayes,98.0,54.95
197,Nasir Hossain,Mohammad Saifuddin,Anamul Haque,41.0,39.480000000000004
198,Nasir Hossain,Sabbir Rahman,Shafiul Islam,41.5,32.6
199,Jubair Hossain,Nasir Hossain,Sabbir Rahman,41.0,36.35
200,Nasir Hossain,Sabbir Rahman,Imrul Kayes,79.5,74.6
201,Shakib Al Hasan,Mominul Haque,Taskin Ahmed,47.0,42.989999999999995
202,Mominul Haque,Anamul Haque,Taskin Ahmed,30.0,22.58
203,Mominul Haque,Sabbir Rahman,Taskin Ahmed,54.0,27.630000000000003
204,Mashrafe Mortaza,Mushfiqur Rahim,Taskin Ahmed,47.86363636,46.849999999999994
205,Arafat Sunny,Mushfiqur Rahim,Taskin Ahmed,78.0,45.559999999999995
206,Rubel Hossain,Mushfiqur Rahim,Taskin Ahmed,49.76470588,42.08
207,Mahmudullah,Mushfiqur Rahim,Taskin Ahmed,77.63636364,65.46
208,Tamim Iqbal,Mushfiqur Rahim,Taskin Ahmed,85.22727273,84.58999999999999
209,Shakib Al Hasan,Mushfiqur Rahim,Taskin Ahmed,77.45833333,77.21999999999998
210,Anamul Haque,Mushfiqur Rahim,Taskin Ahmed,84.5,56.809999999999995
211,Sabbir Rahman,Mushfiqur Rahim,Taskin Ahmed,63.58333333,61.86
