,player-1,player-2,player-3,player-4,avg
34721,Simi Singh,JA McCollum,EC Joyce,SW Poynter,0.0
34722,J Cameron-Dow,JA McCollum,EC Joyce,SW Poynter,0.0
34723,MR Adair,JA McCollum,EC Joyce,SW Poynter,0.0
34724,SP Terry,PKD Chase,JA McCollum,EC Joyce,0.0
34725,PKD Chase,JA McCollum,EC Joyce,WTS Porterfield,0.0
34726,PKD Chase,JA McCollum,EC Joyce,Simi Singh,0.0
34727,J Cameron-Dow,PKD Chase,JA McCollum,EC Joyce,0.0
34728,MR Adair,PKD Chase,JA McCollum,EC Joyce,0.0
34729,SP Terry,JA McCollum,EC Joyce,WTS Porterfield,0.0
34730,SP Terry,JA McCollum,EC Joyce,Simi Singh,0.0
34731,J Cameron-Dow,SP Terry,JA McCollum,EC Joyce,0.0
34732,SP Terry,MR Adair,JA McCollum,EC Joyce,0.0
34733,Simi Singh,JA McCollum,EC Joyce,WTS Porterfield,0.0
34734,J Cameron-Dow,JA McCollum,EC Joyce,WTS Porterfield,0.0
34735,MR Adair,JA McCollum,EC Joyce,WTS Porterfield,0.0
34736,J Cameron-Dow,JA McCollum,EC Joyce,Simi Singh,0.0
34737,MR Adair,JA McCollum,EC Joyce,Simi Singh,0.0
34738,J Cameron-Dow,MR Adair,JA McCollum,EC Joyce,0.0
34739,TJ Murtagh,KJ O'Brien,A Balbirnie,EC Joyce,65.44444444444444
34740,TJ Murtagh,KJ O'Brien,EC Joyce,C Campher,0.0
34741,TJ Murtagh,KJ O'Brien,EC Joyce,AR Cusack,0.0
34742,TJ Murtagh,KJ O'Brien,SW Poynter,EC Joyce,104.14285714285714
34743,TJ Murtagh,PKD Chase,KJ O'Brien,EC Joyce,82.75
34744,TJ Murtagh,SP Terry,KJ O'Brien,EC Joyce,134.66666666666666
34745,TJ Murtagh,KJ O'Brien,EC Joyce,WTS Porterfield,89.52941176470588
34746,TJ Murtagh,KJ O'Brien,EC Joyce,Simi Singh,0.0
34747,TJ Murtagh,KJ O'Brien,J Cameron-Dow,EC Joyce,0.0
34748,TJ Murtagh,MR Adair,KJ O'Brien,EC Joyce,0.0
34749,TJ Murtagh,A Balbirnie,EC Joyce,C Campher,0.0
34750,TJ Murtagh,A Balbirnie,EC Joyce,AR Cusack,0.0
34751,TJ Murtagh,A Balbirnie,EC Joyce,SW Poynter,0.0
34752,TJ Murtagh,PKD Chase,A Balbirnie,EC Joyce,64.4
34753,TJ Murtagh,SP Terry,A Balbirnie,EC Joyce,0.0
34754,TJ Murtagh,A Balbirnie,EC Joyce,WTS Porterfield,72.0
34755,TJ Murtagh,A Balbirnie,EC Joyce,Simi Singh,0.0
34756,TJ Murtagh,A Balbirnie,EC Joyce,J Cameron-Dow,0.0
34757,TJ Murtagh,MR Adair,A Balbirnie,EC Joyce,0.0
34758,TJ Murtagh,AR Cusack,EC Joyce,C Campher,0.0
34759,TJ Murtagh,SW Poynter,EC Joyce,C Campher,0.0
34760,TJ Murtagh,PKD Chase,EC Joyce,C Campher,0.0
34761,TJ Murtagh,SP Terry,EC Joyce,C Campher,0.0
34762,WTS Porterfield,TJ Murtagh,EC Joyce,C Campher,0.0
34763,TJ Murtagh,Simi Singh,EC Joyce,C Campher,0.0
34764,TJ Murtagh,J Cameron-Dow,EC Joyce,C Campher,0.0
34765,TJ Murtagh,MR Adair,EC Joyce,C Campher,0.0
34766,TJ Murtagh,SW Poynter,EC Joyce,AR Cusack,0.0
34767,TJ Murtagh,PKD Chase,EC Joyce,AR Cusack,0.0
34768,TJ Murtagh,SP Terry,EC Joyce,AR Cusack,0.0
34769,WTS Porterfield,TJ Murtagh,EC Joyce,AR Cusack,0.0
34770,TJ Murtagh,Simi Singh,EC Joyce,AR Cusack,0.0
34771,TJ Murtagh,J Cameron-Dow,EC Joyce,AR Cusack,0.0
34772,TJ Murtagh,MR Adair,EC Joyce,AR Cusack,0.0
34773,TJ Murtagh,PKD Chase,SW Poynter,EC Joyce,94.5
34774,TJ Murtagh,SP Terry,SW Poynter,EC Joyce,108.0
34775,TJ Murtagh,SW Poynter,EC Joyce,WTS Porterfield,90.71428571428571
34776,TJ Murtagh,SW Poynter,EC Joyce,Simi Singh,0.0
34777,TJ Murtagh,SW Poynter,EC Joyce,J Cameron-Dow,0.0
34778,TJ Murtagh,MR Adair,SW Poynter,EC Joyce,0.0
34779,TJ Murtagh,SP Terry,PKD Chase,EC Joyce,98.0
34780,TJ Murtagh,PKD Chase,EC Joyce,WTS Porterfield,87.6
34781,TJ Murtagh,PKD Chase,EC Joyce,Simi Singh,0.0
34782,TJ Murtagh,PKD Chase,J Cameron-Dow,EC Joyce,0.0
34783,TJ Murtagh,MR Adair,PKD Chase,EC Joyce,0.0
34784,TJ Murtagh,SP Terry,EC Joyce,WTS Porterfield,106.33333333333333
34785,TJ Murtagh,SP Terry,EC Joyce,Simi Singh,0.0
34786,TJ Murtagh,SP Terry,J Cameron-Dow,EC Joyce,0.0
34787,TJ Murtagh,SP Terry,MR Adair,EC Joyce,0.0
34788,TJ Murtagh,Simi Singh,EC Joyce,WTS Porterfield,0.0
34789,TJ Murtagh,J Cameron-Dow,EC Joyce,WTS Porterfield,0.0
34790,TJ Murtagh,MR Adair,EC Joyce,WTS Porterfield,0.0
34791,TJ Murtagh,J Cameron-Dow,EC Joyce,Simi Singh,0.0
34792,TJ Murtagh,MR Adair,EC Joyce,Simi Singh,0.0
34793,TJ Murtagh,MR Adair,J Cameron-Dow,EC Joyce,0.0
34794,A Balbirnie,KJ O'Brien,EC Joyce,C Campher,0.0
34795,A Balbirnie,KJ O'Brien,EC Joyce,AR Cusack,102.4
34796,A Balbirnie,KJ O'Brien,SW Poynter,EC Joyce,0.0
34797,A Balbirnie,PKD Chase,KJ O'Brien,EC Joyce,56.0
34798,A Balbirnie,SP Terry,KJ O'Brien,EC Joyce,0.0
34799,A Balbirnie,KJ O'Brien,EC Joyce,WTS Porterfield,102.125
34800,A Balbirnie,KJ O'Brien,EC Joyce,Simi Singh,0.0
34801,A Balbirnie,KJ O'Brien,J Cameron-Dow,EC Joyce,0.0
34802,A Balbirnie,MR Adair,KJ O'Brien,EC Joyce,0.0
34803,AR Cusack,KJ O'Brien,EC Joyce,C Campher,0.0
34804,KJ O'Brien,SW Poynter,EC Joyce,C Campher,0.0
34805,PKD Chase,KJ O'Brien,EC Joyce,C Campher,0.0
34806,SP Terry,KJ O'Brien,EC Joyce,C Campher,0.0
34807,WTS Porterfield,KJ O'Brien,EC Joyce,C Campher,0.0
34808,KJ O'Brien,Simi Singh,EC Joyce,C Campher,0.0
34809,J Cameron-Dow,KJ O'Brien,EC Joyce,C Campher,0.0
34810,MR Adair,KJ O'Brien,EC Joyce,C Campher,0.0
34811,KJ O'Brien,SW Poynter,EC Joyce,AR Cusack,0.0
34812,PKD Chase,KJ O'Brien,EC Joyce,AR Cusack,0.0
34813,SP Terry,KJ O'Brien,EC Joyce,AR Cusack,0.0
34814,WTS Porterfield,KJ O'Brien,EC Joyce,AR Cusack,108.6
34815,KJ O'Brien,Simi Singh,EC Joyce,AR Cusack,0.0
34816,J Cameron-Dow,KJ O'Brien,EC Joyce,AR Cusack,0.0
34817,MR Adair,KJ O'Brien,EC Joyce,AR Cusack,0.0
34818,PKD Chase,KJ O'Brien,SW Poynter,EC Joyce,128.75
34819,SP Terry,KJ O'Brien,SW Poynter,EC Joyce,144.33333333333334
34820,KJ O'Brien,SW Poynter,EC Joyce,WTS Porterfield,122.85714285714286
34821,KJ O'Brien,SW Poynter,EC Joyce,Simi Singh,0.0
34822,J Cameron-Dow,KJ O'Brien,SW Poynter,EC Joyce,0.0
34823,MR Adair,KJ O'Brien,SW Poynter,EC Joyce,0.0
34824,SP Terry,PKD Chase,KJ O'Brien,EC Joyce,134.33333333333334
34825,PKD Chase,KJ O'Brien,EC Joyce,WTS Porterfield,115.0
34826,PKD Chase,KJ O'Brien,EC Joyce,Simi Singh,0.0
34827,J Cameron-Dow,PKD Chase,KJ O'Brien,EC Joyce,0.0
34828,PKD Chase,KJ O'Brien,EC Joyce,MR Adair,0.0
34829,SP Terry,KJ O'Brien,EC Joyce,WTS Porterfield,142.66666666666666
34830,SP Terry,KJ O'Brien,EC Joyce,Simi Singh,0.0
34831,J Cameron-Dow,SP Terry,KJ O'Brien,EC Joyce,0.0
34832,SP Terry,KJ O'Brien,EC Joyce,MR Adair,0.0
34833,KJ O'Brien,Simi Singh,EC Joyce,WTS Porterfield,0.0
34834,J Cameron-Dow,KJ O'Brien,EC Joyce,WTS Porterfield,0.0
34835,MR Adair,KJ O'Brien,EC Joyce,WTS Porterfield,0.0
34836,J Cameron-Dow,KJ O'Brien,EC Joyce,Simi Singh,0.0
34837,MR Adair,KJ O'Brien,EC Joyce,Simi Singh,0.0
34838,J Cameron-Dow,MR Adair,KJ O'Brien,EC Joyce,0.0
34839,A Balbirnie,AR Cusack,EC Joyce,C Campher,0.0
34840,A Balbirnie,SW Poynter,EC Joyce,C Campher,0.0
34841,A Balbirnie,PKD Chase,EC Joyce,C Campher,0.0
34842,A Balbirnie,SP Terry,EC Joyce,C Campher,0.0
34843,WTS Porterfield,A Balbirnie,EC Joyce,C Campher,0.0
34844,A Balbirnie,Simi Singh,EC Joyce,C Campher,0.0
34845,A Balbirnie,J Cameron-Dow,EC Joyce,C Campher,0.0
34846,A Balbirnie,MR Adair,EC Joyce,C Campher,0.0
34847,A Balbirnie,SW Poynter,EC Joyce,AR Cusack,0.0
34848,A Balbirnie,PKD Chase,EC Joyce,AR Cusack,0.0
34849,A Balbirnie,SP Terry,EC Joyce,AR Cusack,0.0
34850,WTS Porterfield,A Balbirnie,EC Joyce,AR Cusack,129.2
34851,A Balbirnie,Simi Singh,EC Joyce,AR Cusack,0.0
34852,A Balbirnie,J Cameron-Dow,EC Joyce,AR Cusack,0.0
34853,A Balbirnie,MR Adair,EC Joyce,AR Cusack,0.0
34854,A Balbirnie,PKD Chase,SW Poynter,EC Joyce,0.0
34855,A Balbirnie,SP Terry,SW Poynter,EC Joyce,0.0
34856,A Balbirnie,SW Poynter,EC Joyce,WTS Porterfield,0.0
34857,A Balbirnie,SW Poynter,EC Joyce,Simi Singh,0.0
34858,A Balbirnie,SW Poynter,EC Joyce,J Cameron-Dow,0.0
34859,A Balbirnie,MR Adair,SW Poynter,EC Joyce,0.0
34860,A Balbirnie,SP Terry,PKD Chase,EC Joyce,0.0
34861,A Balbirnie,PKD Chase,EC Joyce,WTS Porterfield,90.16666666666667
34862,A Balbirnie,PKD Chase,EC Joyce,Simi Singh,31.0
34863,A Balbirnie,PKD Chase,J Cameron-Dow,EC Joyce,0.0
34864,A Balbirnie,MR Adair,PKD Chase,EC Joyce,0.0
34865,A Balbirnie,SP Terry,EC Joyce,WTS Porterfield,0.0
34866,A Balbirnie,SP Terry,EC Joyce,Simi Singh,0.0
34867,A Balbirnie,SP Terry,J Cameron-Dow,EC Joyce,0.0
34868,A Balbirnie,SP Terry,MR Adair,EC Joyce,0.0
34869,A Balbirnie,Simi Singh,EC Joyce,WTS Porterfield,65.0
34870,A Balbirnie,J Cameron-Dow,EC Joyce,WTS Porterfield,0.0
34871,A Balbirnie,MR Adair,EC Joyce,WTS Porterfield,0.0
34872,A Balbirnie,J Cameron-Dow,EC Joyce,Simi Singh,0.0
34873,A Balbirnie,MR Adair,EC Joyce,Simi Singh,0.0
34874,A Balbirnie,MR Adair,J Cameron-Dow,EC Joyce,0.0
34875,AR Cusack,SW Poynter,EC Joyce,C Campher,0.0
34876,AR Cusack,PKD Chase,EC Joyce,C Campher,0.0
34877,SP Terry,AR Cusack,EC Joyce,C Campher,0.0
34878,WTS Porterfield,AR Cusack,EC Joyce,C Campher,0.0
34879,AR Cusack,Simi Singh,EC Joyce,C Campher,0.0
34880,J Cameron-Dow,AR Cusack,EC Joyce,C Campher,0.0
34881,AR Cusack,MR Adair,EC Joyce,C Campher,0.0
34882,PKD Chase,SW Poynter,EC Joyce,C Campher,0.0
34883,SP Terry,SW Poynter,EC Joyce,C Campher,0.0
34884,WTS Porterfield,SW Poynter,EC Joyce,C Campher,0.0
34885,Simi Singh,SW Poynter,EC Joyce,C Campher,0.0
34886,J Cameron-Dow,SW Poynter,EC Joyce,C Campher,0.0
34887,MR Adair,SW Poynter,EC Joyce,C Campher,0.0
34888,SP Terry,PKD Chase,EC Joyce,C Campher,0.0
34889,WTS Porterfield,PKD Chase,EC Joyce,C Campher,0.0
34890,PKD Chase,Simi Singh,EC Joyce,C Campher,0.0
34891,J Cameron-Dow,PKD Chase,EC Joyce,C Campher,0.0
34892,MR Adair,PKD Chase,EC Joyce,C Campher,0.0
34893,WTS Porterfield,SP Terry,EC Joyce,C Campher,0.0
34894,SP Terry,Simi Singh,EC Joyce,C Campher,0.0
34895,J Cameron-Dow,SP Terry,EC Joyce,C Campher,0.0
34896,SP Terry,MR Adair,EC Joyce,C Campher,0.0
34897,WTS Porterfield,Simi Singh,EC Joyce,C Campher,0.0
34898,WTS Porterfield,J Cameron-Dow,EC Joyce,C Campher,0.0
34899,WTS Porterfield,MR Adair,EC Joyce,C Campher,0.0
34900,J Cameron-Dow,Simi Singh,EC Joyce,C Campher,0.0
34901,MR Adair,Simi Singh,EC Joyce,C Campher,0.0
34902,J Cameron-Dow,MR Adair,EC Joyce,C Campher,0.0
34903,PKD Chase,SW Poynter,EC Joyce,AR Cusack,0.0
34904,SP Terry,SW Poynter,EC Joyce,AR Cusack,0.0
34905,WTS Porterfield,SW Poynter,EC Joyce,AR Cusack,0.0
34906,Simi Singh,SW Poynter,EC Joyce,AR Cusack,0.0
34907,J Cameron-Dow,SW Poynter,EC Joyce,AR Cusack,0.0
34908,MR Adair,SW Poynter,EC Joyce,AR Cusack,0.0
34909,SP Terry,PKD Chase,EC Joyce,AR Cusack,0.0
34910,WTS Porterfield,PKD Chase,EC Joyce,AR Cusack,0.0
34911,PKD Chase,Simi Singh,EC Joyce,AR Cusack,0.0
34912,J Cameron-Dow,PKD Chase,EC Joyce,AR Cusack,0.0
34913,MR Adair,PKD Chase,EC Joyce,AR Cusack,0.0
34914,WTS Porterfield,SP Terry,EC Joyce,AR Cusack,0.0
34915,SP Terry,Simi Singh,EC Joyce,AR Cusack,0.0
34916,J Cameron-Dow,SP Terry,EC Joyce,AR Cusack,0.0
34917,SP Terry,MR Adair,EC Joyce,AR Cusack,0.0
34918,WTS Porterfield,Simi Singh,EC Joyce,AR Cusack,0.0
34919,WTS Porterfield,J Cameron-Dow,EC Joyce,AR Cusack,0.0
34920,WTS Porterfield,MR Adair,EC Joyce,AR Cusack,0.0
34921,J Cameron-Dow,Simi Singh,EC Joyce,AR Cusack,0.0
34922,MR Adair,Simi Singh,EC Joyce,AR Cusack,0.0
34923,J Cameron-Dow,MR Adair,EC Joyce,AR Cusack,0.0
34924,SP Terry,PKD Chase,SW Poynter,EC Joyce,107.66666666666667
34925,PKD Chase,SW Poynter,EC Joyce,WTS Porterfield,105.0
34926,PKD Chase,SW Poynter,EC Joyce,Simi Singh,0.0
34927,J Cameron-Dow,PKD Chase,SW Poynter,EC Joyce,0.0
34928,MR Adair,PKD Chase,SW Poynter,EC Joyce,0.0
34929,SP Terry,SW Poynter,EC Joyce,WTS Porterfield,116.0
34930,SP Terry,SW Poynter,EC Joyce,Simi Singh,0.0
34931,J Cameron-Dow,SP Terry,SW Poynter,EC Joyce,0.0
34932,SP Terry,MR Adair,SW Poynter,EC Joyce,0.0
34933,Simi Singh,SW Poynter,EC Joyce,WTS Porterfield,0.0
34934,J Cameron-Dow,SW Poynter,EC Joyce,WTS Porterfield,0.0
34935,MR Adair,SW Poynter,EC Joyce,WTS Porterfield,0.0
34936,J Cameron-Dow,SW Poynter,EC Joyce,Simi Singh,0.0
34937,MR Adair,SW Poynter,EC Joyce,Simi Singh,0.0
34938,J Cameron-Dow,MR Adair,SW Poynter,EC Joyce,0.0
34939,SP Terry,PKD Chase,EC Joyce,WTS Porterfield,106.0
34940,SP Terry,PKD Chase,EC Joyce,Simi Singh,0.0
34941,J Cameron-Dow,SP Terry,PKD Chase,EC Joyce,0.0
34942,SP Terry,PKD Chase,EC Joyce,MR Adair,0.0
34943,PKD Chase,Simi Singh,EC Joyce,WTS Porterfield,79.0
34944,J Cameron-Dow,PKD Chase,EC Joyce,WTS Porterfield,0.0
34945,MR Adair,PKD Chase,EC Joyce,WTS Porterfield,0.0
34946,J Cameron-Dow,PKD Chase,EC Joyce,Simi Singh,0.0
34947,MR Adair,PKD Chase,EC Joyce,Simi Singh,0.0
34948,J Cameron-Dow,MR Adair,PKD Chase,EC Joyce,0.0
34949,SP Terry,Simi Singh,EC Joyce,WTS Porterfield,0.0
34950,J Cameron-Dow,SP Terry,EC Joyce,WTS Porterfield,0.0
34951,SP Terry,MR Adair,EC Joyce,WTS Porterfield,0.0
34952,J Cameron-Dow,SP Terry,EC Joyce,Simi Singh,0.0
34953,SP Terry,MR Adair,EC Joyce,Simi Singh,0.0
34954,J Cameron-Dow,SP Terry,MR Adair,EC Joyce,0.0
34955,J Cameron-Dow,Simi Singh,EC Joyce,WTS Porterfield,0.0
34956,MR Adair,Simi Singh,EC Joyce,WTS Porterfield,0.0
34957,J Cameron-Dow,MR Adair,EC Joyce,WTS Porterfield,0.0
34958,J Cameron-Dow,MR Adair,EC Joyce,Simi Singh,0.0
34959,TJ Murtagh,KJ O'Brien,JA McCollum,JF Mooney,0.0
34960,TJ Murtagh,A Balbirnie,JA McCollum,JF Mooney,0.0
34961,TJ Murtagh,JA McCollum,JF Mooney,C Campher,0.0
34962,TJ Murtagh,JA McCollum,JF Mooney,AR Cusack,0.0
34963,TJ Murtagh,JA McCollum,JF Mooney,SW Poynter,0.0
34964,TJ Murtagh,PKD Chase,JA McCollum,JF Mooney,0.0
34965,TJ Murtagh,SP Terry,JA McCollum,JF Mooney,0.0
34966,TJ Murtagh,JA McCollum,JF Mooney,WTS Porterfield,0.0
34967,TJ Murtagh,JA McCollum,JF Mooney,Simi Singh,0.0
34968,TJ Murtagh,JA McCollum,JF Mooney,J Cameron-Dow,0.0
34969,TJ Murtagh,MR Adair,JA McCollum,JF Mooney,0.0
34970,A Balbirnie,KJ O'Brien,JA McCollum,JF Mooney,0.0
34971,KJ O'Brien,JA McCollum,JF Mooney,C Campher,0.0
34972,KJ O'Brien,JA McCollum,JF Mooney,AR Cusack,0.0
34973,KJ O'Brien,JA McCollum,JF Mooney,SW Poynter,0.0
34974,PKD Chase,KJ O'Brien,JA McCollum,JF Mooney,0.0
34975,SP Terry,KJ O'Brien,JA McCollum,JF Mooney,0.0
34976,KJ O'Brien,JA McCollum,JF Mooney,WTS Porterfield,0.0
34977,KJ O'Brien,JA McCollum,JF Mooney,Simi Singh,0.0
34978,J Cameron-Dow,KJ O'Brien,JA McCollum,JF Mooney,0.0
34979,MR Adair,KJ O'Brien,JA McCollum,JF Mooney,0.0
34980,A Balbirnie,JA McCollum,JF Mooney,C Campher,0.0
34981,A Balbirnie,JA McCollum,JF Mooney,AR Cusack,0.0
34982,A Balbirnie,JA McCollum,JF Mooney,SW Poynter,0.0
34983,A Balbirnie,PKD Chase,JA McCollum,JF Mooney,0.0
34984,A Balbirnie,SP Terry,JA McCollum,JF Mooney,0.0
34985,A Balbirnie,JA McCollum,JF Mooney,WTS Porterfield,0.0
34986,A Balbirnie,JA McCollum,JF Mooney,Simi Singh,0.0
34987,A Balbirnie,JA McCollum,JF Mooney,J Cameron-Dow,0.0
34988,A Balbirnie,MR Adair,JA McCollum,JF Mooney,0.0
34989,AR Cusack,JA McCollum,JF Mooney,C Campher,0.0
34990,SW Poynter,JA McCollum,JF Mooney,C Campher,0.0
34991,PKD Chase,JA McCollum,JF Mooney,C Campher,0.0
34992,SP Terry,JA McCollum,JF Mooney,C Campher,0.0
34993,WTS Porterfield,JA McCollum,JF Mooney,C Campher,0.0
34994,Simi Singh,JA McCollum,JF Mooney,C Campher,0.0
34995,J Cameron-Dow,JA McCollum,JF Mooney,C Campher,0.0
34996,MR Adair,JA McCollum,JF Mooney,C Campher,0.0
34997,SW Poynter,JA McCollum,JF Mooney,AR Cusack,0.0
34998,PKD Chase,JA McCollum,JF Mooney,AR Cusack,0.0
34999,SP Terry,JA McCollum,JF Mooney,AR Cusack,0.0
35000,WTS Porterfield,JA McCollum,JF Mooney,AR Cusack,0.0
35001,Simi Singh,JA McCollum,JF Mooney,AR Cusack,0.0
35002,J Cameron-Dow,JA McCollum,JF Mooney,AR Cusack,0.0
35003,MR Adair,JA McCollum,JF Mooney,AR Cusack,0.0
35004,PKD Chase,JA McCollum,JF Mooney,SW Poynter,0.0
35005,SP Terry,JA McCollum,JF Mooney,SW Poynter,0.0
35006,WTS Porterfield,JA McCollum,JF Mooney,SW Poynter,0.0
35007,Simi Singh,JA McCollum,JF Mooney,SW Poynter,0.0
35008,J Cameron-Dow,JA McCollum,JF Mooney,SW Poynter,0.0
35009,MR Adair,JA McCollum,JF Mooney,SW Poynter,0.0
35010,SP Terry,PKD Chase,JA McCollum,JF Mooney,0.0
35011,PKD Chase,JA McCollum,JF Mooney,WTS Porterfield,0.0
35012,PKD Chase,JA McCollum,JF Mooney,Simi Singh,0.0
35013,J Cameron-Dow,PKD Chase,JA McCollum,JF Mooney,0.0
35014,MR Adair,PKD Chase,JA McCollum,JF Mooney,0.0
35015,SP Terry,JA McCollum,JF Mooney,WTS Porterfield,0.0
35016,SP Terry,JA McCollum,JF Mooney,Simi Singh,0.0
35017,J Cameron-Dow,SP Terry,JA McCollum,JF Mooney,0.0
35018,SP Terry,MR Adair,JA McCollum,JF Mooney,0.0
35019,Simi Singh,JA McCollum,JF Mooney,WTS Porterfield,0.0
35020,J Cameron-Dow,JA McCollum,JF Mooney,WTS Porterfield,0.0
35021,MR Adair,JA McCollum,JF Mooney,WTS Porterfield,0.0
35022,J Cameron-Dow,JA McCollum,JF Mooney,Simi Singh,0.0
35023,MR Adair,JA McCollum,JF Mooney,Simi Singh,0.0
35024,J Cameron-Dow,MR Adair,JA McCollum,JF Mooney,0.0
35025,TJ Murtagh,KJ O'Brien,A Balbirnie,JF Mooney,25.0
35026,TJ Murtagh,KJ O'Brien,JF Mooney,C Campher,0.0
35027,TJ Murtagh,KJ O'Brien,JF Mooney,AR Cusack,0.0
35028,TJ Murtagh,KJ O'Brien,SW Poynter,JF Mooney,0.0
35029,TJ Murtagh,PKD Chase,KJ O'Brien,JF Mooney,0.0
35030,TJ Murtagh,SP Terry,KJ O'Brien,JF Mooney,0.0
35031,TJ Murtagh,KJ O'Brien,JF Mooney,WTS Porterfield,25.0
35032,TJ Murtagh,KJ O'Brien,JF Mooney,Simi Singh,0.0
35033,TJ Murtagh,KJ O'Brien,J Cameron-Dow,JF Mooney,0.0
35034,TJ Murtagh,MR Adair,KJ O'Brien,JF Mooney,0.0
35035,TJ Murtagh,A Balbirnie,JF Mooney,C Campher,0.0
35036,TJ Murtagh,A Balbirnie,JF Mooney,AR Cusack,0.0
35037,TJ Murtagh,A Balbirnie,JF Mooney,SW Poynter,0.0
35038,TJ Murtagh,PKD Chase,A Balbirnie,JF Mooney,0.0
35039,TJ Murtagh,SP Terry,A Balbirnie,JF Mooney,0.0
35040,TJ Murtagh,A Balbirnie,JF Mooney,WTS Porterfield,21.333333333333332
35041,TJ Murtagh,A Balbirnie,JF Mooney,Simi Singh,0.0
35042,TJ Murtagh,A Balbirnie,JF Mooney,J Cameron-Dow,0.0
35043,TJ Murtagh,MR Adair,A Balbirnie,JF Mooney,0.0
35044,TJ Murtagh,AR Cusack,JF Mooney,C Campher,0.0
35045,TJ Murtagh,SW Poynter,JF Mooney,C Campher,0.0
35046,TJ Murtagh,PKD Chase,JF Mooney,C Campher,0.0
35047,TJ Murtagh,SP Terry,JF Mooney,C Campher,0.0
35048,WTS Porterfield,TJ Murtagh,JF Mooney,C Campher,0.0
35049,TJ Murtagh,Simi Singh,JF Mooney,C Campher,0.0
35050,TJ Murtagh,J Cameron-Dow,JF Mooney,C Campher,0.0
35051,TJ Murtagh,MR Adair,JF Mooney,C Campher,0.0
35052,TJ Murtagh,SW Poynter,JF Mooney,AR Cusack,0.0
35053,TJ Murtagh,PKD Chase,JF Mooney,AR Cusack,0.0
35054,TJ Murtagh,SP Terry,JF Mooney,AR Cusack,0.0
35055,WTS Porterfield,TJ Murtagh,JF Mooney,AR Cusack,0.0
35056,TJ Murtagh,Simi Singh,JF Mooney,AR Cusack,0.0
35057,TJ Murtagh,J Cameron-Dow,JF Mooney,AR Cusack,0.0
35058,TJ Murtagh,MR Adair,JF Mooney,AR Cusack,0.0
35059,TJ Murtagh,PKD Chase,SW Poynter,JF Mooney,0.0
35060,TJ Murtagh,SP Terry,SW Poynter,JF Mooney,0.0
35061,TJ Murtagh,SW Poynter,JF Mooney,WTS Porterfield,0.0
35062,TJ Murtagh,SW Poynter,JF Mooney,Simi Singh,0.0
35063,TJ Murtagh,SW Poynter,JF Mooney,J Cameron-Dow,0.0
35064,TJ Murtagh,MR Adair,SW Poynter,JF Mooney,0.0
35065,TJ Murtagh,SP Terry,PKD Chase,JF Mooney,0.0
35066,TJ Murtagh,PKD Chase,JF Mooney,WTS Porterfield,0.0
35067,TJ Murtagh,PKD Chase,JF Mooney,Simi Singh,0.0
35068,TJ Murtagh,PKD Chase,J Cameron-Dow,JF Mooney,0.0
35069,TJ Murtagh,MR Adair,PKD Chase,JF Mooney,0.0
35070,TJ Murtagh,SP Terry,JF Mooney,WTS Porterfield,0.0
35071,TJ Murtagh,SP Terry,JF Mooney,Simi Singh,0.0
35072,TJ Murtagh,SP Terry,J Cameron-Dow,JF Mooney,0.0
35073,TJ Murtagh,SP Terry,MR Adair,JF Mooney,0.0
35074,TJ Murtagh,Simi Singh,JF Mooney,WTS Porterfield,0.0
35075,TJ Murtagh,J Cameron-Dow,JF Mooney,WTS Porterfield,0.0
35076,TJ Murtagh,MR Adair,JF Mooney,WTS Porterfield,0.0
35077,TJ Murtagh,J Cameron-Dow,JF Mooney,Simi Singh,0.0
35078,TJ Murtagh,MR Adair,JF Mooney,Simi Singh,0.0
35079,TJ Murtagh,MR Adair,J Cameron-Dow,JF Mooney,0.0
35080,A Balbirnie,KJ O'Brien,JF Mooney,C Campher,0.0
35081,A Balbirnie,KJ O'Brien,JF Mooney,AR Cusack,70.8
35082,A Balbirnie,KJ O'Brien,SW Poynter,JF Mooney,0.0
35083,A Balbirnie,PKD Chase,KJ O'Brien,JF Mooney,0.0
35084,A Balbirnie,SP Terry,KJ O'Brien,JF Mooney,0.0
35085,A Balbirnie,KJ O'Brien,JF Mooney,WTS Porterfield,86.22222222222223
35086,A Balbirnie,KJ O'Brien,JF Mooney,Simi Singh,0.0
35087,A Balbirnie,KJ O'Brien,J Cameron-Dow,JF Mooney,0.0
35088,A Balbirnie,MR Adair,KJ O'Brien,JF Mooney,0.0
35089,AR Cusack,KJ O'Brien,JF Mooney,C Campher,0.0
35090,KJ O'Brien,SW Poynter,JF Mooney,C Campher,0.0
35091,PKD Chase,KJ O'Brien,JF Mooney,C Campher,0.0
35092,SP Terry,KJ O'Brien,JF Mooney,C Campher,0.0
35093,WTS Porterfield,KJ O'Brien,JF Mooney,C Campher,0.0
35094,KJ O'Brien,Simi Singh,JF Mooney,C Campher,0.0
35095,J Cameron-Dow,KJ O'Brien,JF Mooney,C Campher,0.0
35096,MR Adair,KJ O'Brien,JF Mooney,C Campher,0.0
35097,KJ O'Brien,SW Poynter,JF Mooney,AR Cusack,0.0
35098,PKD Chase,KJ O'Brien,JF Mooney,AR Cusack,0.0
35099,SP Terry,KJ O'Brien,JF Mooney,AR Cusack,0.0
35100,WTS Porterfield,KJ O'Brien,JF Mooney,AR Cusack,77.0
