,player-1,player-2,player-3,combined_avg,sum_of_individual
390,PR Stirling,SR Thompson,PKD Chase,83.5,50.45
391,GH Dockrell,PR Stirling,BJ McCarthy,69.81818181818181,57.96
392,PR Stirling,WTS Porterfield,BJ McCarthy,70.17391304347827,70.02
393,GH Dockrell,PR Stirling,WTS Porterfield,84.22222222222223,76.27
394,GH Dockrell,PR Stirling,TJ Murtagh,63.851851851851855,54.69
395,GH Dockrell,PR Stirling,SR Thompson,62.77777777777778,61.010000000000005
396,PR Stirling,SR Thompson,WTS Porterfield,92.8,73.07000000000001
397,TJ Murtagh,PR Stirling,SR Thompson,60.625,51.489999999999995
398,TJ Murtagh,PR Stirling,LJ Tucker,58.4,57.01
399,HT Tector,PR Stirling,C Campher,113.33333333333333,100.53999999999999
400,HT Tector,PR Stirling,JB Little,105.5,59.71
401,HT Tector,PR Stirling,LJ Tucker,78.0,73.03
402,PR Stirling,C Campher,JB Little,111.0,83.03999999999999
403,PR Stirling,C Campher,LJ Tucker,101.33333333333333,96.35999999999999
404,PR Stirling,LJ Tucker,JB Little,56.0,55.53
405,J Cameron-Dow,KJ O'Brien,WB Rankin,32.0,27.220000000000002
406,GH Dockrell,J Cameron-Dow,WB Rankin,26.0,17.95
407,AR McBrine,J Cameron-Dow,GH Dockrell,26.333333333333332,26.02
408,GH Dockrell,J Cameron-Dow,KJ O'Brien,49.666666666666664,36.6
409,TJ Murtagh,J Cameron-Dow,KJ O'Brien,29.0,27.08
410,J Cameron-Dow,Simi Singh,KJ O'Brien,40.333333333333336,37.480000000000004
411,GH Dockrell,J Cameron-Dow,TJ Murtagh,23.0,17.81
412,GH Dockrell,J Cameron-Dow,Simi Singh,34.333333333333336,28.21
413,AR McBrine,SW Poynter,WB Rankin,58.6,26.93
414,AR McBrine,GC Wilson,WB Rankin,43.6,31.080000000000002
415,AR McBrine,KJ O'Brien,WB Rankin,37.333333333333336,36.08
416,AR McBrine,TJ Murtagh,WB Rankin,18.9375,17.29
417,AR McBrine,LJ Tucker,WB Rankin,30.0,29.13
418,SW Poynter,GC Wilson,WB Rankin,38.8,32.51
419,SW Poynter,KJ O'Brien,WB Rankin,41.77777777777778,37.51
420,SW Poynter,BJ McCarthy,WB Rankin,30.0,21.99
421,TJ Murtagh,SW Poynter,WB Rankin,20.555555555555557,18.72
422,PKD Chase,GC Wilson,WB Rankin,24.666666666666668,21.830000000000002
423,GC Wilson,Simi Singh,WB Rankin,34.8,33.269999999999996
424,GH Dockrell,KJ O'Brien,WB Rankin,38.90909090909091,37.38999999999999
425,MR Adair,BJ McCarthy,WB Rankin,31.25,21.830000000000002
426,GH Dockrell,MR Adair,WB Rankin,30.75,28.080000000000002
427,MR Adair,WTS Porterfield,WB Rankin,47.6,40.13999999999999
428,MR Adair,Simi Singh,WB Rankin,47.5,28.960000000000004
429,MR Adair,LJ Tucker,WB Rankin,40.666666666666664,30.400000000000002
430,PKD Chase,Simi Singh,WB Rankin,26.0,18.44
431,WTS Porterfield,BJ McCarthy,WB Rankin,35.90909090909091,33.93
432,Simi Singh,BJ McCarthy,WB Rankin,27.5,22.750000000000004
433,LJ Tucker,BJ McCarthy,WB Rankin,38.0,24.19
434,GH Dockrell,TJ Murtagh,WB Rankin,19.7,18.6
435,GH Dockrell,Simi Singh,WB Rankin,34.0,29.000000000000004
436,GH Dockrell,LJ Tucker,WB Rankin,36.0,30.44
437,WTS Porterfield,LJ Tucker,WB Rankin,47.0,42.49999999999999
438,TJ Murtagh,LJ Tucker,WB Rankin,28.5,20.92
439,JB Little,LJ Tucker,WB Rankin,21.0,19.44
440,Simi Singh,LJ Tucker,WB Rankin,42.5,31.320000000000004
