,player-1,player-2,player-3,combined_avg,sum_of_individual
203,TL Seifert,TA Boult,MJ Guptill,92.0,55.01
204,TL Seifert,MJ Guptill,C Munro,102.33333333333331,75.97
205,TL Seifert,IS Sodhi,MJ Guptill,62.0,56.05
206,TL Seifert,LH Ferguson,MJ Guptill,75.5,55.239999999999995
207,LRPL Taylor,TL Seifert,MJ Guptill,155.66666666666666,99.88
208,TL Seifert,JDS Neesham,HM Nicholls,109.0,63.11
209,TL Seifert,JDS Neesham,KS Williamson,96.0,80.64
210,TL Seifert,MJ Henry,JDS Neesham,54.0,40.68
211,TL Seifert,TA Boult,JDS Neesham,72.0,37.35
212,TL Seifert,JDS Neesham,C Munro,92.33333333333331,58.31
213,TL Seifert,JDS Neesham,IS Sodhi,52.0,38.39
214,LRPL Taylor,TL Seifert,JDS Neesham,145.66666666666666,82.22
215,TL Seifert,JDS Neesham,TG Southee,49.5,41.8
216,TL Seifert,HM Nicholls,KS Williamson,112.0,83.19
217,TL Seifert,MJ Henry,HM Nicholls,70.0,43.23
218,TL Seifert,TA Boult,HM Nicholls,40.0,39.9
219,TL Seifert,HM Nicholls,C Munro,108.33333333333331,60.86
220,TL Seifert,IS Sodhi,HM Nicholls,68.0,40.94
221,TL Seifert,LH Ferguson,HM Nicholls,75.0,40.129999999999995
222,LRPL Taylor,TL Seifert,HM Nicholls,161.66666666666666,84.77
223,TL Seifert,TG Southee,HM Nicholls,89.5,44.349999999999994
224,TL Seifert,C Munro,KS Williamson,95.33333333333331,78.39
225,TL Seifert,LH Ferguson,KS Williamson,71.0,57.66
226,LRPL Taylor,TL Seifert,KS Williamson,148.66666666666666,102.3
227,TL Seifert,MJ Henry,TA Boult,19.5,17.47
228,TL Seifert,MJ Henry,C Munro,53.33333333333334,38.43
229,LRPL Taylor,TL Seifert,MJ Henry,106.66666666666669,62.339999999999996
230,TL Seifert,TA Boult,C Munro,66.5,35.1
231,TL Seifert,TA Boult,IS Sodhi,16.5,15.18
232,LRPL Taylor,TL Seifert,TA Boult,88.5,59.01
233,TL Seifert,TA Boult,TG Southee,23.0,18.59
234,TL Seifert,IS Sodhi,C Munro,51.33333333333334,36.14
235,LRPL Taylor,TL Seifert,C Munro,145.0,79.97
236,TL Seifert,TG Southee,C Munro,65.5,39.55
237,LRPL Taylor,TL Seifert,IS Sodhi,104.66666666666669,60.05
238,LRPL Taylor,TL Seifert,LH Ferguson,101.0,59.239999999999995
239,LRPL Taylor,TL Seifert,TG Southee,125.0,63.459999999999994
240,DG Brownlie,JDS Neesham,MJ Guptill,118.0,93.55
241,DG Brownlie,MJ Guptill,KS Williamson,121.0,113.63
242,DG Brownlie,TA Boult,MJ Guptill,106.0,70.34
243,DG Brownlie,MJ Santner,MJ Guptill,118.0,81.97
244,DG Brownlie,C de Grandhomme,MJ Guptill,122.0,85.89999999999999
245,L Ronchi,DG Brownlie,MJ Guptill,110.5,82.50999999999999
246,LRPL Taylor,DG Brownlie,MJ Guptill,143.0,115.21
247,JS Patel,DG Brownlie,MJ Guptill,106.0,70.52
248,DG Brownlie,TG Southee,MJ Guptill,109.0,74.78999999999999
249,DG Brownlie,JDS Neesham,IS Sodhi,82.5,53.72
250,LRPL Taylor,DG Brownlie,JDS Neesham,99.66666666666669,97.55
251,DG Brownlie,C Munro,KS Williamson,102.0,93.72
252,DG Brownlie,IS Sodhi,KS Williamson,96.5,73.8
253,DG Brownlie,TA Boult,C Munro,67.0,50.43
254,DG Brownlie,TA Boult,IS Sodhi,32.5,30.509999999999998
255,DG Brownlie,LH Ferguson,TA Boult,37.0,29.7
256,LRPL Taylor,DG Brownlie,TA Boult,77.5,74.33999999999999
257,DG Brownlie,TA Boult,TG Southee,34.666666666666664,33.92
258,DG Brownlie,MJ Santner,C Munro,104.0,62.06
259,DG Brownlie,MJ Santner,LH Ferguson,54.0,41.33
