,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
595,TA Blundell,IS Sodhi,C de Grandhomme,HM Nicholls,88.0,62.56999999999999
596,DAJ Bracewell,IS Sodhi,C de Grandhomme,TWM Latham,94.0,61.29
597,DAJ Bracewell,IS Sodhi,C de Grandhomme,LRPL Taylor,82.0,78.17999999999999
598,DAJ Bracewell,IS Sodhi,C de Grandhomme,MJ Guptill,75.0,74.17999999999999
599,JDS Neesham,IS Sodhi,C de Grandhomme,DG Brownlie,99.5,70.85
600,IS Sodhi,C de Grandhomme,LRPL Taylor,DG Brownlie,101.0,92.50999999999999
601,IS Sodhi,TG Southee,C de Grandhomme,DG Brownlie,61.5,52.089999999999996
602,JDS Neesham,IS Sodhi,TG Southee,C de Grandhomme,56.0,50.53999999999999
603,IS Sodhi,C de Grandhomme,TWM Latham,LRPL Taylor,124.9,95.72999999999999
604,HK Bennett,IS Sodhi,C de Grandhomme,TWM Latham,70.0,49.29
605,TA Blundell,IS Sodhi,C de Grandhomme,TWM Latham,79.0,64.78999999999999
606,IS Sodhi,C de Grandhomme,HK Bennett,LRPL Taylor,110.0,66.17999999999999
607,TA Blundell,IS Sodhi,C de Grandhomme,LRPL Taylor,119.0,81.67999999999999
608,IS Sodhi,TG Southee,C de Grandhomme,LRPL Taylor,119.28571428571428,72.19999999999999
609,MJ Santner,C Munro,C de Grandhomme,AF Milne,66.66666666666667,58.4
610,TWM Latham,MJ Santner,C de Grandhomme,AF Milne,97.66666666666669,65.42
611,TA Boult,C Munro,C de Grandhomme,AF Milne,54.66666666666666,46.77
612,TWM Latham,TA Boult,C de Grandhomme,AF Milne,85.66666666666667,53.79
613,HM Nicholls,C Munro,C de Grandhomme,AF Milne,81.66666666666667,72.53
614,TWM Latham,C Munro,C de Grandhomme,AF Milne,122.66666666666669,74.75
615,C Munro,C de Grandhomme,AF Milne,LRPL Taylor,105.66666666666669,91.63999999999999
616,C Munro,TG Southee,C de Grandhomme,AF Milne,63.66666666666666,51.22
617,HM Nicholls,TWM Latham,C de Grandhomme,AF Milne,112.66666666666669,79.55
618,TWM Latham,C de Grandhomme,AF Milne,LRPL Taylor,136.66666666666666,98.66
619,TWM Latham,C de Grandhomme,AF Milne,MJ Guptill,102.66666666666669,94.66
620,TWM Latham,TG Southee,C de Grandhomme,AF Milne,94.66666666666669,58.24
621,TG Southee,C de Grandhomme,AF Milne,LRPL Taylor,77.66666666666667,75.13
622,JS Patel,MJ Santner,C de Grandhomme,MJ Guptill,120.0,74.52
623,JS Patel,TA Boult,C de Grandhomme,MJ Guptill,108.0,62.89
624,JS Patel,L Ronchi,C de Grandhomme,MJ Guptill,112.5,75.06
625,JS Patel,MJ Guptill,C de Grandhomme,DG Brownlie,122.0,87.64999999999999
626,JS Patel,MJ Guptill,C de Grandhomme,JDS Neesham,120.0,86.1
627,JS Patel,MJ Guptill,C de Grandhomme,LRPL Taylor,145.0,107.75999999999999
628,JS Patel,TG Southee,C de Grandhomme,MJ Guptill,111.0,67.34
629,LH Ferguson,C de Grandhomme,LRPL Taylor,GH Worker,101.0,93.59
630,TA Boult,MJ Santner,LH Ferguson,C de Grandhomme,38.125,33.7
631,MJ Santner,LH Ferguson,C Munro,C de Grandhomme,66.58333333333333,54.66
632,MJ Santner,LH Ferguson,C de Grandhomme,HM Nicholls,67.1111111111111,59.459999999999994
633,MJ Santner,LH Ferguson,C de Grandhomme,MJ Guptill,78.5625,74.57
634,MJ Santner,LH Ferguson,TG Southee,C de Grandhomme,62.5,38.15
635,TA Boult,LH Ferguson,C Munro,C de Grandhomme,51.78571428571429,43.03
636,DAJ Bracewell,TA Boult,LH Ferguson,C de Grandhomme,82.0,32.5
637,TA Boult,LH Ferguson,C de Grandhomme,MJ Guptill,66.82352941176471,62.94
638,TA Boult,LH Ferguson,TG Southee,C de Grandhomme,41.714285714285715,26.52
639,C Munro,LH Ferguson,C de Grandhomme,HM Nicholls,76.0,68.78999999999999
640,DAJ Bracewell,C Munro,LH Ferguson,C de Grandhomme,103.0,53.459999999999994
641,JDS Neesham,C Munro,LH Ferguson,C de Grandhomme,78.5,66.24
642,C Munro,LH Ferguson,C de Grandhomme,LRPL Taylor,92.69230769230771,87.9
643,C Munro,LH Ferguson,C de Grandhomme,MJ Henry,54.375,46.36
644,C Munro,LH Ferguson,C de Grandhomme,MJ Guptill,94.3846153846154,83.9
645,C Munro,LH Ferguson,TG Southee,C de Grandhomme,62.42857142857143,47.480000000000004
646,DAJ Bracewell,LH Ferguson,C de Grandhomme,HM Nicholls,100.0,58.26
647,LH Ferguson,C de Grandhomme,HM Nicholls,MJ Guptill,98.72727272727272,88.69999999999999
648,LH Ferguson,TG Southee,C de Grandhomme,HM Nicholls,61.42857142857143,52.28
649,LH Ferguson,C de Grandhomme,TD Astle,MJ Guptill,118.0,70.15
650,DAJ Bracewell,LH Ferguson,C de Grandhomme,TWM Latham,106.0,60.480000000000004
651,DAJ Bracewell,LH Ferguson,C de Grandhomme,LRPL Taylor,94.0,77.37
652,DAJ Bracewell,LH Ferguson,C de Grandhomme,MJ Guptill,87.0,73.37
653,JDS Neesham,LH Ferguson,TG Southee,C de Grandhomme,65.0,49.730000000000004
654,LH Ferguson,TG Southee,C de Grandhomme,TWM Latham,63.375,54.5
655,LH Ferguson,TG Southee,C de Grandhomme,LRPL Taylor,89.0,71.39
656,LH Ferguson,C de Grandhomme,MJ Henry,MJ Guptill,75.63636363636364,66.27
657,LH Ferguson,TG Southee,C de Grandhomme,MJ Henry,43.0,29.85
658,LH Ferguson,TG Southee,C de Grandhomme,MJ Guptill,96.0,67.39
659,TA Boult,C de Grandhomme,LRPL Taylor,GH Worker,103.5,93.36
660,C Munro,C de Grandhomme,LRPL Taylor,GH Worker,120.0,114.32
661,LRPL Taylor,C de Grandhomme,TWM Latham,GH Worker,133.5,121.33999999999999
662,TG Southee,C de Grandhomme,LRPL Taylor,GH Worker,115.5,97.81
