player-1,player-2,player-3,avg
AT Carey,A Zampa,SM Boland,0
AT Carey,JA Richardson,SM Boland,0
AT Carey,SM Boland,SPD Smith,0
AT Carey,SM Boland,PJ Cummins,0
AT Carey,SM Boland,AJ Tye,0
AT Carey,SM Boland,KW Richardson,0
AT Carey,SM Boland,MG Neser,0
AT Carey,SM Boland,JA Burns,0
AT Carey,SM Boland,GJ Maxwell,0
AT Carey,SM Boland,JS Paris,0
AT Carey,SM Boland,AJ Turner,0
AT Carey,SM Boland,NM Coulter-Nile,0
AT Carey,SM Boland,GS Sandhu,0
AT Carey,PSP Handscomb,SM Boland,0
AT Carey,SM Boland,JP Faulkner,0
AT Carey,BJ Haddin,SM Boland,0
AT Carey,SM Boland,NM Lyon,0
AT Carey,SM Boland,HWR Cartwright,0
AT Carey,SM Boland,DJ Worrall,0
AT Carey,TM Head,SM Boland,0
AT Carey,SM Boland,CP Tremain,0
MP Stoinis,SM Boland,GJ Bailey,0
MP Stoinis,SM Boland,MJ Clarke,0
MP Stoinis,SM Boland,JM Mennie,0
MP Stoinis,SM Boland,JP Behrendorff,0
MP Stoinis,SM Boland,CL White,0
MP Stoinis,MG Johnson,SM Boland,0
MP Stoinis,SM Boland,JW Hastings,0
MP Stoinis,SM Boland,SD Heazlett,0
MP Stoinis,A Zampa,SM Boland,0
MP Stoinis,JA Richardson,SM Boland,0
MP Stoinis,SM Boland,SPD Smith,0
MP Stoinis,SM Boland,PJ Cummins,0
MP Stoinis,SM Boland,AJ Tye,0
MP Stoinis,SM Boland,KW Richardson,0
MP Stoinis,SM Boland,MG Neser,0
MP Stoinis,SM Boland,JA Burns,0
MP Stoinis,SM Boland,GJ Maxwell,0
MP Stoinis,SM Boland,JS Paris,0
MP Stoinis,SM Boland,AJ Turner,0
MP Stoinis,SM Boland,NM Coulter-Nile,0
MP Stoinis,SM Boland,GS Sandhu,0
MP Stoinis,PSP Handscomb,SM Boland,0
MP Stoinis,SM Boland,JP Faulkner,0
MP Stoinis,BJ Haddin,SM Boland,0
MP Stoinis,SM Boland,NM Lyon,0
MP Stoinis,SM Boland,HWR Cartwright,0
MP Stoinis,SM Boland,DJ Worrall,0
MP Stoinis,TM Head,SM Boland,0
MP Stoinis,SM Boland,CP Tremain,0
GJ Bailey,SM Boland,MJ Clarke,0
GJ Bailey,SM Boland,JM Mennie,6
GJ Bailey,SM Boland,JP Behrendorff,0
GJ Bailey,SM Boland,CL White,0
GJ Bailey,MG Johnson,SM Boland,0
GJ Bailey,SM Boland,JW Hastings,47.1
GJ Bailey,SM Boland,SD Heazlett,0
GJ Bailey,A Zampa,SM Boland,34.75
GJ Bailey,JA Richardson,SM Boland,0
GJ Bailey,SM Boland,SPD Smith,74.81818182
GJ Bailey,SM Boland,PJ Cummins,0
GJ Bailey,SM Boland,AJ Tye,0
GJ Bailey,SM Boland,KW Richardson,49.5
GJ Bailey,SM Boland,MG Neser,0
GJ Bailey,SM Boland,JA Burns,0
GJ Bailey,SM Boland,GJ Maxwell,76.66666667
GJ Bailey,SM Boland,JS Paris,94
GJ Bailey,SM Boland,AJ Turner,0
GJ Bailey,SM Boland,NM Coulter-Nile,0
GJ Bailey,SM Boland,GS Sandhu,0
GJ Bailey,PSP Handscomb,SM Boland,0
GJ Bailey,SM Boland,JP Faulkner,59.42857143
GJ Bailey,BJ Haddin,SM Boland,0
GJ Bailey,SM Boland,NM Lyon,6
GJ Bailey,SM Boland,HWR Cartwright,0
GJ Bailey,SM Boland,DJ Worrall,41.5
GJ Bailey,TM Head,SM Boland,54
GJ Bailey,SM Boland,CP Tremain,15
MJ Clarke,SM Boland,JM Mennie,0
MJ Clarke,SM Boland,JP Behrendorff,0
MJ Clarke,SM Boland,CL White,0
MJ Clarke,MG Johnson,SM Boland,0
MJ Clarke,SM Boland,JW Hastings,0
MJ Clarke,SM Boland,SD Heazlett,0
MJ Clarke,A Zampa,SM Boland,0
MJ Clarke,JA Richardson,SM Boland,0
MJ Clarke,SM Boland,SPD Smith,0
MJ Clarke,SM Boland,PJ Cummins,0
MJ Clarke,SM Boland,AJ Tye,0
MJ Clarke,SM Boland,KW Richardson,0
MJ Clarke,SM Boland,MG Neser,0
MJ Clarke,SM Boland,JA Burns,0
MJ Clarke,SM Boland,GJ Maxwell,0
MJ Clarke,SM Boland,JS Paris,0
MJ Clarke,SM Boland,AJ Turner,0
MJ Clarke,SM Boland,NM Coulter-Nile,0
MJ Clarke,SM Boland,GS Sandhu,0
MJ Clarke,PSP Handscomb,SM Boland,0
MJ Clarke,SM Boland,JP Faulkner,0
MJ Clarke,BJ Haddin,SM Boland,0
MJ Clarke,SM Boland,NM Lyon,0
MJ Clarke,SM Boland,HWR Cartwright,0
MJ Clarke,SM Boland,DJ Worrall,0
MJ Clarke,TM Head,SM Boland,0
MJ Clarke,SM Boland,CP Tremain,0
SM Boland,JP Behrendorff,JM Mennie,0
SM Boland,JM Mennie,CL White,0
MG Johnson,SM Boland,JM Mennie,0
SM Boland,JM Mennie,JW Hastings,0
SD Heazlett,SM Boland,JM Mennie,0
A Zampa,SM Boland,JM Mennie,10
JA Richardson,SM Boland,JM Mennie,0
SM Boland,SPD Smith,JM Mennie,4
SM Boland,PJ Cummins,JM Mennie,0
SM Boland,AJ Tye,JM Mennie,0
SM Boland,KW Richardson,JM Mennie,0
SM Boland,JM Mennie,MG Neser,0
JA Burns,SM Boland,JM Mennie,0
GJ Maxwell,SM Boland,JM Mennie,0
SM Boland,JM Mennie,JS Paris,0
SM Boland,AJ Turner,JM Mennie,0
SM Boland,NM Coulter-Nile,JM Mennie,0
SM Boland,GS Sandhu,JM Mennie,0
PSP Handscomb,SM Boland,JM Mennie,0
SM Boland,JP Faulkner,JM Mennie,0
BJ Haddin,SM Boland,JM Mennie,0
NM Lyon,SM Boland,JM Mennie,0
SM Boland,HWR Cartwright,JM Mennie,0
SM Boland,DJ Worrall,JM Mennie,0
TM Head,SM Boland,JM Mennie,39
SM Boland,CP Tremain,JM Mennie,4
SM Boland,JP Behrendorff,CL White,0
MG Johnson,SM Boland,JP Behrendorff,0
SM Boland,JP Behrendorff,JW Hastings,0
SD Heazlett,SM Boland,JP Behrendorff,0
A Zampa,SM Boland,JP Behrendorff,0
JA Richardson,SM Boland,JP Behrendorff,0
SM Boland,JP Behrendorff,SPD Smith,0
SM Boland,JP Behrendorff,PJ Cummins,0
SM Boland,JP Behrendorff,AJ Tye,0
SM Boland,JP Behrendorff,KW Richardson,0
SM Boland,JP Behrendorff,MG Neser,0
JA Burns,SM Boland,JP Behrendorff,0
SM Boland,JP Behrendorff,GJ Maxwell,0
SM Boland,JP Behrendorff,JS Paris,0
SM Boland,JP Behrendorff,AJ Turner,0
SM Boland,JP Behrendorff,NM Coulter-Nile,0
SM Boland,JP Behrendorff,GS Sandhu,0
PSP Handscomb,SM Boland,JP Behrendorff,0
SM Boland,JP Behrendorff,JP Faulkner,0
BJ Haddin,SM Boland,JP Behrendorff,0
SM Boland,JP Behrendorff,NM Lyon,0
HWR Cartwright,SM Boland,JP Behrendorff,0
SM Boland,JP Behrendorff,DJ Worrall,0
TM Head,SM Boland,JP Behrendorff,0
SM Boland,JP Behrendorff,CP Tremain,0
MG Johnson,SM Boland,CL White,0
SM Boland,JW Hastings,CL White,0
SD Heazlett,SM Boland,CL White,0
A Zampa,SM Boland,CL White,0
JA Richardson,SM Boland,CL White,0
SM Boland,SPD Smith,CL White,0
SM Boland,PJ Cummins,CL White,0
SM Boland,AJ Tye,CL White,0
SM Boland,KW Richardson,CL White,0
SM Boland,MG Neser,CL White,0
JA Burns,SM Boland,CL White,0
SM Boland,GJ Maxwell,CL White,0
JS Paris,SM Boland,CL White,0
SM Boland,AJ Turner,CL White,0
SM Boland,NM Coulter-Nile,CL White,0
SM Boland,GS Sandhu,CL White,0
PSP Handscomb,SM Boland,CL White,0
SM Boland,JP Faulkner,CL White,0
BJ Haddin,SM Boland,CL White,0
SM Boland,NM Lyon,CL White,0
SM Boland,HWR Cartwright,CL White,0
SM Boland,DJ Worrall,CL White,0
TM Head,SM Boland,CL White,0
SM Boland,CP Tremain,CL White,0
MG Johnson,SM Boland,JW Hastings,0
SD Heazlett,MG Johnson,SM Boland,0
MG Johnson,SM Boland,A Zampa,0
JA Richardson,MG Johnson,SM Boland,0
MG Johnson,SM Boland,SPD Smith,0
MG Johnson,SM Boland,PJ Cummins,0
MG Johnson,SM Boland,AJ Tye,0
MG Johnson,SM Boland,KW Richardson,0
MG Johnson,SM Boland,MG Neser,0
JA Burns,MG Johnson,SM Boland,0
MG Johnson,SM Boland,GJ Maxwell,0
MG Johnson,SM Boland,JS Paris,0
MG Johnson,SM Boland,AJ Turner,0
MG Johnson,SM Boland,NM Coulter-Nile,0
MG Johnson,SM Boland,GS Sandhu,0
MG Johnson,SM Boland,PSP Handscomb,0
MG Johnson,SM Boland,JP Faulkner,0
MG Johnson,SM Boland,BJ Haddin,0
MG Johnson,SM Boland,NM Lyon,0
MG Johnson,SM Boland,HWR Cartwright,0
MG Johnson,SM Boland,DJ Worrall,0
MG Johnson,SM Boland,TM Head,0
MG Johnson,SM Boland,CP Tremain,0
SD Heazlett,SM Boland,JW Hastings,0
A Zampa,SM Boland,JW Hastings,20.14285714
JA Richardson,SM Boland,JW Hastings,0
SM Boland,SPD Smith,JW Hastings,42.75
SM Boland,PJ Cummins,JW Hastings,0
SM Boland,AJ Tye,JW Hastings,0
SM Boland,KW Richardson,JW Hastings,0
SM Boland,MG Neser,JW Hastings,0
JA Burns,SM Boland,JW Hastings,0
SM Boland,GJ Maxwell,JW Hastings,46
JS Paris,SM Boland,JW Hastings,0
SM Boland,AJ Turner,JW Hastings,0
SM Boland,NM Coulter-Nile,JW Hastings,0
SM Boland,GS Sandhu,JW Hastings,0
PSP Handscomb,SM Boland,JW Hastings,0
SM Boland,JP Faulkner,JW Hastings,8
BJ Haddin,SM Boland,JW Hastings,0
SM Boland,NM Lyon,JW Hastings,2
SM Boland,HWR Cartwright,JW Hastings,0
SM Boland,DJ Worrall,JW Hastings,30
TM Head,SM Boland,JW Hastings,27.4
SM Boland,CP Tremain,JW Hastings,27
SD Heazlett,A Zampa,SM Boland,0
SD Heazlett,JA Richardson,SM Boland,0
SD Heazlett,SM Boland,SPD Smith,0
SD Heazlett,SM Boland,PJ Cummins,0
SD Heazlett,SM Boland,AJ Tye,0
SD Heazlett,SM Boland,KW Richardson,0
SD Heazlett,SM Boland,MG Neser,0
SD Heazlett,SM Boland,JA Burns,0
SD Heazlett,SM Boland,GJ Maxwell,0
SD Heazlett,SM Boland,JS Paris,0
SD Heazlett,SM Boland,AJ Turner,0
SD Heazlett,SM Boland,NM Coulter-Nile,0
SD Heazlett,SM Boland,GS Sandhu,0
SD Heazlett,PSP Handscomb,SM Boland,0
SD Heazlett,SM Boland,JP Faulkner,0
SD Heazlett,BJ Haddin,SM Boland,0
SD Heazlett,SM Boland,NM Lyon,0
SD Heazlett,SM Boland,HWR Cartwright,0
SD Heazlett,SM Boland,DJ Worrall,0
SD Heazlett,TM Head,SM Boland,0
SD Heazlett,SM Boland,CP Tremain,0
JA Richardson,A Zampa,SM Boland,0
A Zampa,SM Boland,SPD Smith,24.16666667
A Zampa,SM Boland,PJ Cummins,0
A Zampa,SM Boland,AJ Tye,0
A Zampa,SM Boland,KW Richardson,0
A Zampa,SM Boland,MG Neser,0
JA Burns,A Zampa,SM Boland,0
A Zampa,SM Boland,GJ Maxwell,5
A Zampa,SM Boland,JS Paris,0
A Zampa,SM Boland,AJ Turner,0
A Zampa,SM Boland,NM Coulter-Nile,0
A Zampa,SM Boland,GS Sandhu,0
A Zampa,SM Boland,PSP Handscomb,0
A Zampa,SM Boland,JP Faulkner,4
A Zampa,SM Boland,BJ Haddin,0
A Zampa,SM Boland,NM Lyon,0
A Zampa,SM Boland,HWR Cartwright,0
A Zampa,SM Boland,DJ Worrall,10.5
A Zampa,SM Boland,TM Head,22.66666667
A Zampa,SM Boland,CP Tremain,19
JA Richardson,SM Boland,SPD Smith,0
JA Richardson,SM Boland,PJ Cummins,0
JA Richardson,SM Boland,AJ Tye,0
JA Richardson,SM Boland,KW Richardson,0
JA Richardson,SM Boland,MG Neser,0
JA Burns,JA Richardson,SM Boland,0
JA Richardson,SM Boland,GJ Maxwell,0
JA Richardson,SM Boland,JS Paris,0
JA Richardson,SM Boland,AJ Turner,0
JA Richardson,SM Boland,NM Coulter-Nile,0
JA Richardson,SM Boland,GS Sandhu,0
JA Richardson,SM Boland,PSP Handscomb,0
JA Richardson,SM Boland,JP Faulkner,0
JA Richardson,SM Boland,BJ Haddin,0
JA Richardson,SM Boland,NM Lyon,0
JA Richardson,SM Boland,HWR Cartwright,0
JA Richardson,SM Boland,DJ Worrall,0
JA Richardson,SM Boland,TM Head,0
JA Richardson,SM Boland,CP Tremain,0
SM Boland,SPD Smith,PJ Cummins,0
SM Boland,SPD Smith,AJ Tye,0
SM Boland,SPD Smith,KW Richardson,43.5
SM Boland,SPD Smith,MG Neser,0
JA Burns,SM Boland,SPD Smith,0
SM Boland,SPD Smith,GJ Maxwell,86.5
SM Boland,SPD Smith,JS Paris,97.5
SM Boland,SPD Smith,AJ Turner,0
SM Boland,SPD Smith,NM Coulter-Nile,0
SM Boland,SPD Smith,GS Sandhu,0
PSP Handscomb,SM Boland,SPD Smith,0
SM Boland,SPD Smith,JP Faulkner,73
BJ Haddin,SM Boland,SPD Smith,0
SM Boland,SPD Smith,NM Lyon,28
HWR Cartwright,SM Boland,SPD Smith,0
SM Boland,SPD Smith,DJ Worrall,38
TM Head,SM Boland,SPD Smith,37
SM Boland,SPD Smith,CP Tremain,24
SM Boland,PJ Cummins,AJ Tye,0
SM Boland,PJ Cummins,KW Richardson,0
SM Boland,PJ Cummins,MG Neser,0
JA Burns,SM Boland,PJ Cummins,0
SM Boland,PJ Cummins,GJ Maxwell,0
SM Boland,PJ Cummins,JS Paris,0
SM Boland,PJ Cummins,AJ Turner,0
SM Boland,PJ Cummins,NM Coulter-Nile,0
SM Boland,PJ Cummins,GS Sandhu,0
PSP Handscomb,SM Boland,PJ Cummins,0
SM Boland,PJ Cummins,JP Faulkner,0
BJ Haddin,SM Boland,PJ Cummins,0
SM Boland,PJ Cummins,NM Lyon,0
HWR Cartwright,SM Boland,PJ Cummins,0
SM Boland,PJ Cummins,DJ Worrall,0
TM Head,SM Boland,PJ Cummins,0
SM Boland,PJ Cummins,CP Tremain,0
SM Boland,AJ Tye,KW Richardson,0
SM Boland,AJ Tye,MG Neser,0
JA Burns,SM Boland,AJ Tye,0
SM Boland,AJ Tye,GJ Maxwell,0
SM Boland,AJ Tye,JS Paris,0
SM Boland,AJ Turner,AJ Tye,0
SM Boland,AJ Tye,NM Coulter-Nile,0
SM Boland,AJ Tye,GS Sandhu,0
PSP Handscomb,SM Boland,AJ Tye,0
SM Boland,AJ Tye,JP Faulkner,0
BJ Haddin,SM Boland,AJ Tye,0
SM Boland,AJ Tye,NM Lyon,0
SM Boland,HWR Cartwright,AJ Tye,0
SM Boland,DJ Worrall,AJ Tye,0
TM Head,SM Boland,AJ Tye,0
SM Boland,CP Tremain,AJ Tye,0
SM Boland,KW Richardson,MG Neser,0
JA Burns,SM Boland,KW Richardson,0
SM Boland,KW Richardson,GJ Maxwell,61
SM Boland,KW Richardson,JS Paris,0
SM Boland,AJ Turner,KW Richardson,0
SM Boland,NM Coulter-Nile,KW Richardson,0
GS Sandhu,SM Boland,KW Richardson,0
PSP Handscomb,SM Boland,KW Richardson,0
SM Boland,KW Richardson,JP Faulkner,10.5
BJ Haddin,SM Boland,KW Richardson,0
SM Boland,KW Richardson,NM Lyon,0
SM Boland,HWR Cartwright,KW Richardson,0
SM Boland,DJ Worrall,KW Richardson,0
TM Head,SM Boland,KW Richardson,0
SM Boland,CP Tremain,KW Richardson,0
JA Burns,SM Boland,MG Neser,0
SM Boland,GJ Maxwell,MG Neser,0
JS Paris,SM Boland,MG Neser,0
SM Boland,AJ Turner,MG Neser,0
SM Boland,NM Coulter-Nile,MG Neser,0
SM Boland,GS Sandhu,MG Neser,0
PSP Handscomb,SM Boland,MG Neser,0
SM Boland,JP Faulkner,MG Neser,0
BJ Haddin,SM Boland,MG Neser,0
SM Boland,NM Lyon,MG Neser,0
SM Boland,HWR Cartwright,MG Neser,0
SM Boland,DJ Worrall,MG Neser,0
TM Head,SM Boland,MG Neser,0
SM Boland,CP Tremain,MG Neser,0
JA Burns,SM Boland,GJ Maxwell,0
JA Burns,SM Boland,JS Paris,0
JA Burns,SM Boland,AJ Turner,0
JA Burns,SM Boland,NM Coulter-Nile,0
JA Burns,SM Boland,GS Sandhu,0
JA Burns,PSP Handscomb,SM Boland,0
JA Burns,SM Boland,JP Faulkner,0
JA Burns,BJ Haddin,SM Boland,0
JA Burns,SM Boland,NM Lyon,0
JA Burns,SM Boland,HWR Cartwright,0
JA Burns,SM Boland,DJ Worrall,0
JA Burns,TM Head,SM Boland,0
JA Burns,SM Boland,CP Tremain,0
SM Boland,GJ Maxwell,JS Paris,16
SM Boland,AJ Turner,GJ Maxwell,0
SM Boland,NM Coulter-Nile,GJ Maxwell,0
SM Boland,GS Sandhu,GJ Maxwell,0
PSP Handscomb,SM Boland,GJ Maxwell,0
SM Boland,JP Faulkner,GJ Maxwell,49
BJ Haddin,SM Boland,GJ Maxwell,0
NM Lyon,SM Boland,GJ Maxwell,0
SM Boland,HWR Cartwright,GJ Maxwell,0
SM Boland,DJ Worrall,GJ Maxwell,0
TM Head,SM Boland,GJ Maxwell,0
SM Boland,CP Tremain,GJ Maxwell,0
SM Boland,AJ Turner,JS Paris,0
SM Boland,NM Coulter-Nile,JS Paris,0
SM Boland,GS Sandhu,JS Paris,0
PSP Handscomb,SM Boland,JS Paris,0
SM Boland,JP Faulkner,JS Paris,0.5
BJ Haddin,SM Boland,JS Paris,0
SM Boland,NM Lyon,JS Paris,0
SM Boland,HWR Cartwright,JS Paris,0
SM Boland,DJ Worrall,JS Paris,0
TM Head,SM Boland,JS Paris,0
SM Boland,CP Tremain,JS Paris,0
SM Boland,AJ Turner,NM Coulter-Nile,0
SM Boland,AJ Turner,GS Sandhu,0
PSP Handscomb,SM Boland,AJ Turner,0
SM Boland,AJ Turner,JP Faulkner,0
BJ Haddin,SM Boland,AJ Turner,0
SM Boland,AJ Turner,NM Lyon,0
SM Boland,HWR Cartwright,AJ Turner,0
SM Boland,DJ Worrall,AJ Turner,0
TM Head,SM Boland,AJ Turner,0
SM Boland,CP Tremain,AJ Turner,0
SM Boland,NM Coulter-Nile,GS Sandhu,0
PSP Handscomb,SM Boland,NM Coulter-Nile,0
SM Boland,NM Coulter-Nile,JP Faulkner,0
BJ Haddin,SM Boland,NM Coulter-Nile,0
SM Boland,NM Coulter-Nile,NM Lyon,0
SM Boland,HWR Cartwright,NM Coulter-Nile,0
SM Boland,DJ Worrall,NM Coulter-Nile,0
TM Head,SM Boland,NM Coulter-Nile,0
SM Boland,CP Tremain,NM Coulter-Nile,0
PSP Handscomb,SM Boland,GS Sandhu,0
SM Boland,GS Sandhu,JP Faulkner,0
BJ Haddin,SM Boland,GS Sandhu,0
SM Boland,GS Sandhu,NM Lyon,0
SM Boland,HWR Cartwright,GS Sandhu,0
SM Boland,DJ Worrall,GS Sandhu,0
TM Head,SM Boland,GS Sandhu,0
SM Boland,CP Tremain,GS Sandhu,0
PSP Handscomb,SM Boland,JP Faulkner,0
PSP Handscomb,SM Boland,BJ Haddin,0
PSP Handscomb,SM Boland,NM Lyon,0
PSP Handscomb,SM Boland,HWR Cartwright,0
PSP Handscomb,SM Boland,DJ Worrall,0
PSP Handscomb,SM Boland,TM Head,0
PSP Handscomb,SM Boland,CP Tremain,0
BJ Haddin,SM Boland,JP Faulkner,0
NM Lyon,SM Boland,JP Faulkner,1
SM Boland,HWR Cartwright,JP Faulkner,0
SM Boland,DJ Worrall,JP Faulkner,0
TM Head,SM Boland,JP Faulkner,30.5
SM Boland,CP Tremain,JP Faulkner,0
BJ Haddin,SM Boland,NM Lyon,0
BJ Haddin,SM Boland,HWR Cartwright,0
BJ Haddin,SM Boland,DJ Worrall,0
BJ Haddin,SM Boland,TM Head,0
BJ Haddin,SM Boland,CP Tremain,0
SM Boland,HWR Cartwright,NM Lyon,0
SM Boland,DJ Worrall,NM Lyon,0
TM Head,SM Boland,NM Lyon,0
SM Boland,CP Tremain,NM Lyon,0
SM Boland,HWR Cartwright,DJ Worrall,0
TM Head,SM Boland,HWR Cartwright,0
SM Boland,HWR Cartwright,CP Tremain,0
TM Head,SM Boland,DJ Worrall,13.5
SM Boland,DJ Worrall,CP Tremain,0
TM Head,SM Boland,CP Tremain,31
MC Henriques,JL Pattinson,DA Warner,0
MC Henriques,JL Pattinson,DJM Short,0
MC Henriques,JL Pattinson,MS Wade,0
MC Henriques,JL Pattinson,B Stanlake,0
MC Henriques,JL Pattinson,MR Marsh,0
MC Henriques,JL Pattinson,AC Agar,0
MC Henriques,JL Pattinson,AJ Finch,0
MC Henriques,JL Pattinson,SE Marsh,0
MC Henriques,JL Pattinson,UT Khawaja,0
MC Henriques,JL Pattinson,AT Carey,0
MC Henriques,JL Pattinson,MP Stoinis,0
MC Henriques,JL Pattinson,GJ Bailey,0
MC Henriques,JL Pattinson,MJ Clarke,0
MC Henriques,JL Pattinson,JM Mennie,0
MC Henriques,JL Pattinson,JP Behrendorff,0
MC Henriques,JL Pattinson,CL White,0
MC Henriques,JL Pattinson,MG Johnson,0
MC Henriques,JL Pattinson,JW Hastings,0
MC Henriques,JL Pattinson,SD Heazlett,0
MC Henriques,JL Pattinson,A Zampa,0
MC Henriques,JL Pattinson,JA Richardson,0
MC Henriques,JL Pattinson,SPD Smith,0
MC Henriques,JL Pattinson,PJ Cummins,0
MC Henriques,JL Pattinson,AJ Tye,0
MC Henriques,JL Pattinson,KW Richardson,0
MC Henriques,JL Pattinson,MG Neser,0
MC Henriques,JL Pattinson,JA Burns,0
MC Henriques,JL Pattinson,GJ Maxwell,0
MC Henriques,JL Pattinson,JS Paris,0
MC Henriques,JL Pattinson,AJ Turner,0
MC Henriques,JL Pattinson,NM Coulter-Nile,0
MC Henriques,JL Pattinson,GS Sandhu,0
MC Henriques,JL Pattinson,PSP Handscomb,0
MC Henriques,JL Pattinson,JP Faulkner,0
MC Henriques,JL Pattinson,BJ Haddin,0
MC Henriques,JL Pattinson,NM Lyon,0
MC Henriques,JL Pattinson,HWR Cartwright,0
MC Henriques,JL Pattinson,DJ Worrall,0
MC Henriques,JL Pattinson,TM Head,0
MC Henriques,JL Pattinson,CP Tremain,0
MC Henriques,DA Warner,DJM Short,0
MC Henriques,DA Warner,MS Wade,53.66666667
MC Henriques,DA Warner,B Stanlake,0
MC Henriques,DA Warner,MR Marsh,0
MC Henriques,DA Warner,AC Agar,0
MC Henriques,AJ Finch,DA Warner,61.66666667
MC Henriques,DA Warner,SE Marsh,0
MC Henriques,DA Warner,UT Khawaja,0
MC Henriques,AT Carey,DA Warner,0
MC Henriques,DA Warner,MP Stoinis,0
MC Henriques,DA Warner,GJ Bailey,42.5
MC Henriques,DA Warner,MJ Clarke,0
MC Henriques,DA Warner,JM Mennie,0
MC Henriques,DA Warner,JP Behrendorff,0
MC Henriques,DA Warner,CL White,0
MC Henriques,MG Johnson,DA Warner,0
MC Henriques,DA Warner,JW Hastings,0
MC Henriques,DA Warner,SD Heazlett,0
MC Henriques,A Zampa,DA Warner,20.66666667
MC Henriques,JA Richardson,DA Warner,0
MC Henriques,DA Warner,SPD Smith,67
MC Henriques,DA Warner,PJ Cummins,42
MC Henriques,DA Warner,AJ Tye,0
MC Henriques,DA Warner,KW Richardson,0
MC Henriques,DA Warner,MG Neser,0
MC Henriques,DA Warner,JA Burns,0
MC Henriques,DA Warner,GJ Maxwell,58
MC Henriques,DA Warner,JS Paris,0
MC Henriques,DA Warner,AJ Turner,0
MC Henriques,DA Warner,NM Coulter-Nile,0
MC Henriques,DA Warner,GS Sandhu,0
MC Henriques,PSP Handscomb,DA Warner,0
MC Henriques,DA Warner,JP Faulkner,18.5
MC Henriques,BJ Haddin,DA Warner,0
MC Henriques,DA Warner,NM Lyon,9
MC Henriques,DA Warner,HWR Cartwright,0
MC Henriques,DA Warner,DJ Worrall,0
MC Henriques,TM Head,DA Warner,56.33333333
MC Henriques,DA Warner,CP Tremain,0
MC Henriques,MS Wade,DJM Short,0
MC Henriques,B Stanlake,DJM Short,0
MC Henriques,MR Marsh,DJM Short,0
MC Henriques,AC Agar,DJM Short,0
MC Henriques,AJ Finch,DJM Short,0
MC Henriques,SE Marsh,DJM Short,0
MC Henriques,UT Khawaja,DJM Short,0
MC Henriques,AT Carey,DJM Short,0
MC Henriques,MP Stoinis,DJM Short,0
MC Henriques,GJ Bailey,DJM Short,0
MC Henriques,MJ Clarke,DJM Short,0
MC Henriques,JM Mennie,DJM Short,0
MC Henriques,JP Behrendorff,DJM Short,0
MC Henriques,CL White,DJM Short,0
MC Henriques,MG Johnson,DJM Short,0
MC Henriques,JW Hastings,DJM Short,0
MC Henriques,SD Heazlett,DJM Short,0
MC Henriques,A Zampa,DJM Short,0
MC Henriques,JA Richardson,DJM Short,0
MC Henriques,SPD Smith,DJM Short,0
MC Henriques,PJ Cummins,DJM Short,0
MC Henriques,AJ Tye,DJM Short,0
MC Henriques,KW Richardson,DJM Short,0
MC Henriques,MG Neser,DJM Short,0
MC Henriques,JA Burns,DJM Short,0
MC Henriques,GJ Maxwell,DJM Short,0
MC Henriques,JS Paris,DJM Short,0
MC Henriques,AJ Turner,DJM Short,0
MC Henriques,NM Coulter-Nile,DJM Short,0
MC Henriques,GS Sandhu,DJM Short,0
MC Henriques,PSP Handscomb,DJM Short,0
MC Henriques,JP Faulkner,DJM Short,0
MC Henriques,BJ Haddin,DJM Short,0
MC Henriques,NM Lyon,DJM Short,0
MC Henriques,HWR Cartwright,DJM Short,0
MC Henriques,DJ Worrall,DJM Short,0
MC Henriques,TM Head,DJM Short,0
MC Henriques,CP Tremain,DJM Short,0
MC Henriques,MS Wade,B Stanlake,0
MC Henriques,MR Marsh,MS Wade,0
MC Henriques,AC Agar,MS Wade,0
MC Henriques,AJ Finch,MS Wade,86.33333333
MC Henriques,SE Marsh,MS Wade,0
MC Henriques,UT Khawaja,MS Wade,0
MC Henriques,AT Carey,MS Wade,0
MC Henriques,MP Stoinis,MS Wade,0
MC Henriques,GJ Bailey,MS Wade,89
MC Henriques,MJ Clarke,MS Wade,0
MC Henriques,MS Wade,JM Mennie,0
MC Henriques,JP Behrendorff,MS Wade,0
MC Henriques,MS Wade,CL White,0
MC Henriques,MG Johnson,MS Wade,0
MC Henriques,MS Wade,JW Hastings,0
MC Henriques,SD Heazlett,MS Wade,0
MC Henriques,A Zampa,MS Wade,45.33333333
MC Henriques,JA Richardson,MS Wade,0
MC Henriques,SPD Smith,MS Wade,91.66666667
MC Henriques,PJ Cummins,MS Wade,23
MC Henriques,AJ Tye,MS Wade,0
MC Henriques,KW Richardson,MS Wade,0
MC Henriques,MS Wade,MG Neser,0
MC Henriques,JA Burns,MS Wade,0
MC Henriques,GJ Maxwell,MS Wade,39
MC Henriques,JS Paris,MS Wade,0
MC Henriques,AJ Turner,MS Wade,0
MC Henriques,NM Coulter-Nile,MS Wade,0
MC Henriques,GS Sandhu,MS Wade,0
MC Henriques,PSP Handscomb,MS Wade,0
MC Henriques,JP Faulkner,MS Wade,65
MC Henriques,BJ Haddin,MS Wade,0
MC Henriques,NM Lyon,MS Wade,84
MC Henriques,HWR Cartwright,MS Wade,0
MC Henriques,DJ Worrall,MS Wade,0
MC Henriques,TM Head,MS Wade,81
MC Henriques,CP Tremain,MS Wade,0
MC Henriques,MR Marsh,B Stanlake,0
