,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
338,Amir Hamza,Dawlat Zadran,Mirwais Ashraf,Noor Ali Zadran,49.16666667,40.66
339,Amir Hamza,Mohammad Nabi,Mirwais Ashraf,Gulbadin Naib,108.0,49.2
340,Amir Hamza,Mirwais Ashraf,Mohammad Shahzad,Gulbadin Naib,107.0,59.62
341,Amir Hamza,Mirwais Ashraf,Noor Ali Zadran,Gulbadin Naib,112.0,52.23
342,Amir Hamza,Mirwais Ashraf,Gulbadin Naib,Hashmatullah Shahidi,114.0,57.61
343,Amir Hamza,Mirwais Ashraf,Gulbadin Naib,Nawroz Mangal,84.0,40.87
344,Amir Hamza,Mohammad Nabi,Mirwais Ashraf,Mohammad Shahzad,79.66666667,62.38
345,Amir Hamza,Mohammad Nabi,Mirwais Ashraf,Noor Ali Zadran,66.16666667,54.99
346,Amir Hamza,Mirwais Ashraf,Mohammad Shahzad,Noor Ali Zadran,86.66666667,65.41
347,Amir Hamza,Mirwais Ashraf,Mohammad Shahzad,Nawroz Mangal,68.66666667,54.05
348,Amir Hamza,Mirwais Ashraf,Noor Ali Zadran,Nawroz Mangal,56.33333333,46.66
349,Usman Ghani,Samiullah Shinwari,Mirwais Ashraf,Asghar Afghan,105.0,56.07
350,Samiullah Shinwari,Mirwais Ashraf,Shapoor Zadran,Asghar Afghan,64.0,52.84
351,Samiullah Shinwari,Aftab Alam,Mirwais Ashraf,Asghar Afghan,70.0,55.17
352,Usman Ghani,Samiullah Shinwari,Dawlat Zadran,Mirwais Ashraf,63.0,39.78
353,Usman Ghani,Samiullah Shinwari,Mohammad Nabi,Mirwais Ashraf,70.0,54.11
354,Usman Ghani,Samiullah Shinwari,Aftab Alam,Mirwais Ashraf,63.0,36.99
355,Samiullah Shinwari,Rahmat Shah,Mirwais Ashraf,Rashid Khan,80.25,76.75
356,Samiullah Shinwari,Yamin Ahmadzai,Mirwais Ashraf,Rashid Khan,85.0,43.620000000000005
357,Samiullah Shinwari,Mirwais Ashraf,Mohammad Shahzad,Rashid Khan,80.57142857,73.91
358,Samiullah Shinwari,Rahmat Shah,Mirwais Ashraf,Yamin Ahmadzai,73.0,63.72
359,Samiullah Shinwari,Rahmat Shah,Mirwais Ashraf,Nawroz Mangal,86.0,75.25999999999999
360,Samiullah Shinwari,Dawlat Zadran,Mirwais Ashraf,Shapoor Zadran,58.0,36.550000000000004
