,player-1,player-2,player-3,avg
414,SW Billings,AU Rashid,EJG Morgan,85.0
415,SW Billings,AU Rashid,JT Ball,22.0
416,SW Billings,ST Finn,CJ Jordan,13.0
417,SW Billings,IR Bell,CJ Jordan,0.0
418,SW Billings,CR Woakes,CJ Jordan,0.0
419,SW Billings,CJ Jordan,T Banton,0.0
420,SW Billings,RJW Topley,CJ Jordan,0.0
421,SW Billings,JM Vince,CJ Jordan,0.0
422,SW Billings,CJ Jordan,RS Bopara,0.0
423,SW Billings,CJ Jordan,GS Ballance,0.0
424,SW Billings,CJ Jordan,DJ Willey,0.0
425,SW Billings,CJ Jordan,TK Curran,0.0
426,SW Billings,CJ Jordan,MM Ali,0.0
427,SW Billings,CJ Jordan,LA Dawson,0.0
428,SW Billings,CJ Jordan,JC Buttler,95.0
429,SW Billings,MW Parkinson,CJ Jordan,0.0
430,SW Billings,OP Stone,CJ Jordan,0.0
431,SW Billings,CJ Jordan,JM Anderson,0.0
432,SW Billings,CJ Jordan,C Overton,0.0
433,SW Billings,DJ Malan,CJ Jordan,0.0
434,SW Billings,CJ Jordan,AD Hales,47.0
435,SW Billings,CJ Jordan,MA Wood,0.0
436,SW Billings,CJ Jordan,S Mahmood,0.0
437,SW Billings,BA Stokes,CJ Jordan,29.0
438,SW Billings,CJ Jordan,BT Foakes,0.0
439,SW Billings,CJ Jordan,EJG Morgan,79.0
440,SW Billings,CJ Jordan,JT Ball,0.0
441,SW Billings,ST Finn,IR Bell,0.0
442,SW Billings,ST Finn,CR Woakes,60.0
443,SW Billings,ST Finn,T Banton,0.0
444,SW Billings,ST Finn,RJW Topley,0.0
445,SW Billings,ST Finn,JM Vince,0.0
446,SW Billings,ST Finn,RS Bopara,0.0
447,SW Billings,ST Finn,GS Ballance,0.0
448,SW Billings,ST Finn,DJ Willey,30.0
449,SW Billings,ST Finn,TK Curran,0.0
450,SW Billings,ST Finn,MM Ali,43.0
451,SW Billings,ST Finn,LA Dawson,0.0
452,SW Billings,ST Finn,JC Buttler,50.666666666666664
453,SW Billings,ST Finn,MW Parkinson,0.0
454,SW Billings,ST Finn,OP Stone,0.0
455,SW Billings,ST Finn,JM Anderson,0.0
456,SW Billings,ST Finn,C Overton,0.0
457,SW Billings,ST Finn,DJ Malan,0.0
458,SW Billings,ST Finn,AD Hales,52.2
459,SW Billings,ST Finn,MA Wood,26.0
460,SW Billings,ST Finn,S Mahmood,0.0
461,SW Billings,ST Finn,BA Stokes,49.42857142857143
462,SW Billings,ST Finn,BT Foakes,0.0
463,SW Billings,ST Finn,EJG Morgan,83.42857142857143
464,SW Billings,ST Finn,JT Ball,0.0
465,SW Billings,CR Woakes,IR Bell,0.0
466,SW Billings,IR Bell,T Banton,0.0
467,SW Billings,RJW Topley,IR Bell,0.0
468,SW Billings,IR Bell,JM Vince,0.0
469,SW Billings,IR Bell,RS Bopara,0.0
470,SW Billings,IR Bell,GS Ballance,0.0
471,SW Billings,IR Bell,DJ Willey,0.0
472,SW Billings,IR Bell,TK Curran,0.0
473,SW Billings,IR Bell,MM Ali,0.0
474,SW Billings,IR Bell,LA Dawson,0.0
475,SW Billings,IR Bell,JC Buttler,0.0
476,SW Billings,MW Parkinson,IR Bell,0.0
477,SW Billings,IR Bell,OP Stone,0.0
478,SW Billings,IR Bell,JM Anderson,0.0
479,SW Billings,IR Bell,C Overton,0.0
480,SW Billings,IR Bell,DJ Malan,0.0
481,SW Billings,IR Bell,AD Hales,0.0
482,SW Billings,IR Bell,MA Wood,0.0
483,SW Billings,IR Bell,S Mahmood,0.0
484,SW Billings,IR Bell,BA Stokes,0.0
485,SW Billings,IR Bell,BT Foakes,0.0
486,SW Billings,IR Bell,EJG Morgan,0.0
487,SW Billings,IR Bell,JT Ball,0.0
488,SW Billings,CR Woakes,T Banton,0.0
489,SW Billings,RJW Topley,CR Woakes,0.0
490,SW Billings,CR Woakes,JM Vince,121.0
491,SW Billings,CR Woakes,RS Bopara,0.0
492,SW Billings,CR Woakes,GS Ballance,0.0
493,SW Billings,CR Woakes,DJ Willey,69.0
494,SW Billings,CR Woakes,TK Curran,100.0
495,SW Billings,CR Woakes,MM Ali,83.16666666666667
496,SW Billings,CR Woakes,LA Dawson,0.0
497,SW Billings,CR Woakes,JC Buttler,82.125
498,SW Billings,MW Parkinson,CR Woakes,0.0
499,SW Billings,CR Woakes,OP Stone,0.0
500,SW Billings,CR Woakes,JM Anderson,0.0
501,SW Billings,CR Woakes,C Overton,0.0
502,SW Billings,CR Woakes,DJ Malan,0.0
503,SW Billings,CR Woakes,AD Hales,0.0
504,SW Billings,CR Woakes,MA Wood,119.0
505,SW Billings,CR Woakes,S Mahmood,0.0
506,SW Billings,CR Woakes,BA Stokes,109.5
507,SW Billings,CR Woakes,BT Foakes,0.0
508,SW Billings,CR Woakes,EJG Morgan,103.85714285714286
509,SW Billings,CR Woakes,JT Ball,53.333333333333336
510,SW Billings,RJW Topley,T Banton,61.0
511,SW Billings,JM Vince,T Banton,91.0
512,SW Billings,T Banton,RS Bopara,0.0
513,SW Billings,T Banton,GS Ballance,0.0
514,SW Billings,DJ Willey,T Banton,104.66666666666667
515,SW Billings,T Banton,TK Curran,96.5
516,SW Billings,MM Ali,T Banton,72.33333333333333
517,SW Billings,T Banton,LA Dawson,0.0
518,SW Billings,T Banton,JC Buttler,0.0
519,SW Billings,MW Parkinson,T Banton,0.0
520,SW Billings,OP Stone,T Banton,0.0
521,SW Billings,T Banton,JM Anderson,0.0
522,SW Billings,T Banton,C Overton,0.0
523,SW Billings,DJ Malan,T Banton,0.0
524,SW Billings,AD Hales,T Banton,0.0
525,SW Billings,T Banton,MA Wood,0.0
526,SW Billings,S Mahmood,T Banton,76.0
527,SW Billings,BA Stokes,T Banton,0.0
528,SW Billings,BT Foakes,T Banton,0.0
529,SW Billings,T Banton,EJG Morgan,119.33333333333333
530,SW Billings,T Banton,JT Ball,0.0
531,SW Billings,RJW Topley,JM Vince,62.0
