,player-1,player-2,player-3,avg
375,TWM Latham,LH Ferguson,DAJ Bracewell,46.2
376,TWM Latham,HK Bennett,DAJ Bracewell,0.0
377,L Ronchi,TWM Latham,DAJ Bracewell,56.666666666666664
378,TWM Latham,MJ McClenaghan,DAJ Bracewell,35.666666666666664
379,TWM Latham,SC Kuggeleijn,DAJ Bracewell,0.0
380,LRPL Taylor,TWM Latham,DAJ Bracewell,74.22222222222223
381,JS Patel,TWM Latham,DAJ Bracewell,0.0
382,TWM Latham,MS Chapman,DAJ Bracewell,0.0
383,TWM Latham,BB McCullum,DAJ Bracewell,45.0
384,TWM Latham,NL McCullum,DAJ Bracewell,0.0
385,GD Elliott,TWM Latham,DAJ Bracewell,75.5
386,TWM Latham,BJ Watling,DAJ Bracewell,0.0
387,TWM Latham,BM Wheeler,DAJ Bracewell,72.0
388,TWM Latham,GH Worker,DAJ Bracewell,82.25
389,TWM Latham,TG Southee,DAJ Bracewell,70.75
390,AW Mathieson,TWM Latham,MJ Henry,0.0
391,TWM Latham,MJ Henry,TA Boult,25.19047619047619
392,TWM Latham,MJ Henry,DL Vettori,32.0
393,MJ Santner,TWM Latham,MJ Henry,36.208333333333336
394,TWM Latham,AF Milne,MJ Henry,44.0
395,TWM Latham,MJ Henry,C Munro,52.0
396,TWM Latham,MJ Henry,AP Devcich,59.0
397,TWM Latham,MJ Henry,KA Jamieson,0.0
398,TWM Latham,MJ Henry,TA Blundell,0.0
399,TWM Latham,MJ Henry,C de Grandhomme,29.066666666666666
400,TWM Latham,MJ Henry,IS Sodhi,49.0
401,TWM Latham,MJ Henry,LH Ferguson,10.461538461538462
402,TWM Latham,MJ Henry,HK Bennett,89.0
403,L Ronchi,TWM Latham,MJ Henry,56.5
404,TWM Latham,MJ McClenaghan,MJ Henry,49.8
405,TWM Latham,SC Kuggeleijn,MJ Henry,104.0
406,LRPL Taylor,TWM Latham,MJ Henry,68.64
407,JS Patel,TWM Latham,MJ Henry,50.0
408,TWM Latham,MS Chapman,MJ Henry,0.0
409,TWM Latham,MJ Henry,BB McCullum,77.33333333333333
410,TWM Latham,MJ Henry,NL McCullum,54.0
411,GD Elliott,TWM Latham,MJ Henry,75.33333333333333
412,TWM Latham,MJ Henry,BJ Watling,31.5
413,TWM Latham,BM Wheeler,MJ Henry,0.0
414,TWM Latham,MJ Henry,GH Worker,58.5
415,TWM Latham,MJ Henry,TG Southee,44.833333333333336
416,AW Mathieson,TWM Latham,TA Boult,0.0
417,AW Mathieson,TWM Latham,DL Vettori,0.0
418,AW Mathieson,TWM Latham,MJ Santner,0.0
419,AW Mathieson,TWM Latham,AF Milne,0.0
420,AW Mathieson,TWM Latham,C Munro,0.0
421,AW Mathieson,TWM Latham,AP Devcich,0.0
422,AW Mathieson,TWM Latham,KA Jamieson,0.0
423,AW Mathieson,TWM Latham,TA Blundell,0.0
424,AW Mathieson,TWM Latham,C de Grandhomme,0.0
425,AW Mathieson,TWM Latham,IS Sodhi,0.0
426,AW Mathieson,TWM Latham,LH Ferguson,0.0
427,AW Mathieson,TWM Latham,HK Bennett,0.0
428,AW Mathieson,TWM Latham,L Ronchi,0.0
429,AW Mathieson,TWM Latham,MJ McClenaghan,0.0
430,AW Mathieson,TWM Latham,SC Kuggeleijn,0.0
431,AW Mathieson,TWM Latham,LRPL Taylor,0.0
432,AW Mathieson,TWM Latham,JS Patel,0.0
433,AW Mathieson,TWM Latham,MS Chapman,0.0
434,AW Mathieson,TWM Latham,BB McCullum,0.0
435,AW Mathieson,TWM Latham,NL McCullum,0.0
436,AW Mathieson,TWM Latham,GD Elliott,0.0
437,AW Mathieson,TWM Latham,BJ Watling,0.0
