,player-1,player-2,player-3,combined_avg,sum_of_individual
668,F du Plessis,RR Rossouw,M de Lange,111.0,86.18
669,Imran Tahir,F du Plessis,K Rabada,55.96363636363636,50.88
670,Imran Tahir,F du Plessis,A Nortje,67.33333333333333,48.75
671,D Pretorius,Imran Tahir,F du Plessis,60.42105263157895,53.599999999999994
672,F du Plessis,K Rabada,A Nortje,68.0,50.47
673,D Pretorius,F du Plessis,K Rabada,56.65,55.32
674,F du Plessis,RR Rossouw,AL Phehlukwayo,125.4,96.23
675,D Pretorius,F du Plessis,A Nortje,68.0,53.19
676,M Morkel,HM Amla,DW Steyn,55.53846153846154,48.61
677,AB de Villiers,M Morkel,DW Steyn,61.69230769230769,51.09
678,K Rabada,M Morkel,DW Steyn,16.0,10.04
679,JP Duminy,DW Steyn,K Zondo,58.0,54.959999999999994
680,C Jonker,DW Steyn,K Zondo,106.0,48.06
681,D Elgar,DW Steyn,K Zondo,85.0,36.23
682,H Klaasen,DW Steyn,K Zondo,85.0,61.559999999999995
683,DW Steyn,L Ngidi,K Zondo,85.0,34.37
684,DW Steyn,RR Hendricks,K Zondo,88.5,56.16
685,Imran Tahir,DW Steyn,K Zondo,55.5,34.26
686,AL Phehlukwayo,DW Steyn,K Zondo,69.0,42.61
687,PWA Mulder,HE van der Dussen,DW Steyn,50.0,48.769999999999996
688,HE van der Dussen,D Pretorius,DW Steyn,50.0,47.510000000000005
689,KJ Abbott,DW Steyn,JP Duminy,39.66666666666666,28.77
690,KJ Abbott,HM Amla,DW Steyn,58.14285714285714,48.36
691,AB de Villiers,KJ Abbott,DW Steyn,79.5,50.84
692,KJ Abbott,DW Steyn,RR Rossouw,48.83333333333334,46.79
693,KJ Abbott,DW Steyn,AL Phehlukwayo,17.0,16.42
694,MN van Wyk,KJ Abbott,DW Steyn,61.0,29.87
695,F Behardien,DW Steyn,JP Duminy,47.77777777777778,44.15
696,C Jonker,DW Steyn,JP Duminy,90.0,42.06
697,D Elgar,DW Steyn,JP Duminy,69.0,30.229999999999997
698,H Klaasen,DW Steyn,JP Duminy,65.0,55.559999999999995
699,DW Steyn,L Ngidi,JP Duminy,50.0,28.369999999999997
700,DW Steyn,RR Hendricks,JP Duminy,58.66666666666666,50.16
701,DA Miller,DW Steyn,JP Duminy,64.375,56.02
702,AB de Villiers,DW Steyn,JP Duminy,74.54545454545455,71.03
703,Imran Tahir,DW Steyn,JP Duminy,33.529411764705884,28.259999999999998
704,K Rabada,DW Steyn,JP Duminy,38.0,29.979999999999997
705,DW Steyn,RR Rossouw,JP Duminy,70.2,66.97999999999999
706,AL Phehlukwayo,DW Steyn,JP Duminy,55.0,36.61
707,DW Steyn,A Nortje,JP Duminy,31.0,27.849999999999998
708,D Pretorius,DW Steyn,JP Duminy,35.0,32.7
709,HM Amla,DW Steyn,F Behardien,77.85714285714286,63.74000000000001
710,HM Amla,DW Steyn,RR Hendricks,72.33333333333333,69.75
711,DA Miller,HM Amla,DW Steyn,78.04545454545455,75.61
712,AB de Villiers,HM Amla,DW Steyn,110.94444444444444,90.62
713,HM Amla,DW Steyn,Imran Tahir,51.22727272727273,47.85000000000001
714,HM Amla,DW Steyn,RR Rossouw,109.23076923076924,86.57000000000001
715,MN van Wyk,HM Amla,DW Steyn,84.66666666666667,69.65
716,HM Amla,DW Steyn,VD Philander,62.25,50.400000000000006
717,AM Phangiso,DW Steyn,F Behardien,60.5,25.75
718,DW Steyn,CH Morris,F Behardien,37.0,34.72
719,AB de Villiers,DW Steyn,F Behardien,86.64285714285714,66.22
720,K Rabada,DW Steyn,F Behardien,28.33333333333333,25.17
721,DW Steyn,RR Rossouw,F Behardien,70.2,62.17
722,MN van Wyk,DW Steyn,F Behardien,67.66666666666667,45.25
723,C Jonker,D Elgar,DW Steyn,89.0,23.330000000000002
724,C Jonker,H Klaasen,DW Steyn,86.0,48.66
725,C Jonker,DW Steyn,L Ngidi,89.0,21.47
726,C Jonker,DW Steyn,RR Hendricks,86.0,43.260000000000005
727,C Jonker,Imran Tahir,DW Steyn,86.0,21.36
728,C Jonker,DW Steyn,AL Phehlukwayo,113.0,29.71
729,D Elgar,H Klaasen,DW Steyn,65.0,36.83
