,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
3562,AL Phehlukwayo,HM Amla,CH Morris,T Shamsi,81.0,65.01
3563,K Rabada,HM Amla,CH Morris,T Shamsi,79.5,58.38
3564,HM Amla,CH Morris,WD Parnell,T Shamsi,150.0,62.77
3565,K Rabada,AM Phangiso,HM Amla,T Shamsi,59.0,49.410000000000004
3566,AL Phehlukwayo,HM Amla,H Klaasen,T Shamsi,93.5,81.04
3567,L Ngidi,HM Amla,H Klaasen,T Shamsi,114.0,72.80000000000001
3568,Q de Kock,HM Amla,RR Hendricks,T Shamsi,152.0,109.41999999999999
3569,Q de Kock,HM Amla,WD Parnell,T Shamsi,97.66666666666669,93.63
3570,K Rabada,AL Phehlukwayo,HM Amla,T Shamsi,57.875,55.46
3571,AL Phehlukwayo,HM Amla,RR Hendricks,T Shamsi,125.0,75.64000000000001
3572,AL Phehlukwayo,HM Amla,D Paterson,T Shamsi,77.0,52.040000000000006
3573,AL Phehlukwayo,HM Amla,L Ngidi,T Shamsi,56.75,53.85000000000001
3574,K Rabada,HM Amla,RR Hendricks,T Shamsi,94.0,69.01
3575,K Rabada,L Ngidi,HM Amla,T Shamsi,49.75,47.22
3576,K Rabada,HM Amla,WD Parnell,T Shamsi,54.66666666666666,53.220000000000006
3577,BE Hendricks,HM Amla,RR Hendricks,T Shamsi,108.0,66.59
3578,L Ngidi,HM Amla,RR Hendricks,T Shamsi,161.0,67.4
3579,HM Amla,DW Steyn,RR Hendricks,T Shamsi,108.0,69.75
3580,HM Amla,HE van der Dussen,D Paterson,T Shamsi,88.0,79.2
3581,Q de Kock,AB de Villiers,CH Morris,T Shamsi,130.0,101.27
3582,Imran Tahir,AB de Villiers,CH Morris,T Shamsi,60.0,59.14
3583,AL Phehlukwayo,AB de Villiers,CH Morris,T Shamsi,82.0,67.49
3584,AB de Villiers,CH Morris,WD Parnell,T Shamsi,67.0,65.25
3585,Q de Kock,Imran Tahir,AB de Villiers,T Shamsi,90.75,90.0
3586,Q de Kock,AL Phehlukwayo,AB de Villiers,T Shamsi,135.0,98.35
3587,Q de Kock,AB de Villiers,D Pretorius,T Shamsi,119.0,94.44
