,player-1,player-2,combined_avg,sum_of_individual
318,Mohammad Hafeez,Azhar Ali,68.90322581,68.13
319,Mohammad Hafeez,Ahmed Shehzad,70.77777778,57.56
320,Mohammad Hafeez,Hammad Azam,50.5,32.68
321,Mohammad Hafeez,Bilawal Bhatti,47.5,37.18
322,Nasir Jamshed,Sohaib Maqsood,36.0,17.36
323,Nasir Jamshed,Mohammad Irfan,1.5,0.9299999999999999
324,Sami Aslam,Fawad Alam,49.0,25.5
325,Fawad Alam,Azhar Ali,75.66666667,41.45
326,Fawad Alam,Saeed Ajmal,7.0,6.0
327,Fawad Alam,Mohammad Rizwan,34.0,28.03
328,Sami Aslam,Mohammad Nawaz,39.5,32.769999999999996
329,Mohammad Nawaz,Sharjeel Khan,58.77777778,57.41
330,Mohammad Nawaz,Azhar Ali,54.0,48.72
331,Sohaib Maqsood,Mohammad Irfan,18.6,17.29
332,Mohammad Irfan,Shahid Afridi,25.83333333,23.31
333,Sami Aslam,Mohammad Irfan,24.0,19.93
334,Anwar Ali,Mohammad Irfan,11.4,9.6
335,Mohammad Irfan,Ahmed Shehzad,27.6875,25.31
336,Bilawal Bhatti,Mohammad Irfan,5.0,4.93
337,Ahmed Shehzad,Shahid Afridi,48.375,47.76
338,Bilawal Bhatti,Shahid Afridi,43.5,27.38
339,Saad Nasim,Sami Aslam,67.0,52.5
340,Saad Nasim,Azhar Ali,102.66666670000001,68.45
341,Saad Nasim,Saeed Ajmal,38.5,33.0
342,Saad Nasim,Mohammad Rizwan,61.0,55.03
343,Sami Aslam,Azhar Ali,68.0,54.95
344,Sami Aslam,Zulfiqar Babar,46.0,20.5
345,Anwar Ali,Azhar Ali,53.08333333,44.620000000000005
346,Anwar Ali,Ahmed Shehzad,46.0,34.05
347,Anwar Ali,Mohammad Rizwan,32.375,31.200000000000003
348,Shaheen Shah Afridi,Asif Ali,34.14285714,26.09
349,Azhar Ali,Zulfiqar Babar,102.0,36.45
350,Azhar Ali,Ahmed Shehzad,62.2,60.33
351,Saeed Ajmal,Azhar Ali,54.0,35.45
352,Hammad Azam,Azhar Ali,90.5,35.45
353,Mohammad Rizwan,Ahmed Shehzad,58.11111111,46.91
354,Bilawal Bhatti,Ahmed Shehzad,39.5,29.38
355,Saeed Ajmal,Mohammad Rizwan,40.0,22.03
