player-1,player-2,player-3,avg
Iftikhar Ahmed,Ahmed Shehzad,Bilal Asif,0
Iftikhar Ahmed,Saeed Ajmal,Bilal Asif,0
Iftikhar Ahmed,Shaheen Shah Afridi,Bilal Asif,0
Iftikhar Ahmed,Hammad Azam,Bilal Asif,0
Iftikhar Ahmed,Mohammad Rizwan,Bilal Asif,0
Iftikhar Ahmed,Bilawal Bhatti,Bilal Asif,0
Iftikhar Ahmed,Umar Gul,Aamer Yamin,0
Iftikhar Ahmed,Umar Akmal,Aamer Yamin,0
Iftikhar Ahmed,Zafar Gohar,Aamer Yamin,0
Iftikhar Ahmed,Mohammad Sami,Aamer Yamin,0
Iftikhar Ahmed,Wahab Riaz,Aamer Yamin,0
Iftikhar Ahmed,Rahat Ali,Aamer Yamin,0
Iftikhar Ahmed,Imam-ul-Haq,Aamer Yamin,0
Iftikhar Ahmed,Haris Sohail,Aamer Yamin,0
Iftikhar Ahmed,Kamran Akmal,Aamer Yamin,0
Iftikhar Ahmed,Misbah-ul-Haq,Aamer Yamin,0
Iftikhar Ahmed,Ehsan Adil,Aamer Yamin,0
Iftikhar Ahmed,Imad Wasim,Aamer Yamin,0
Iftikhar Ahmed,Hussain Talat,Aamer Yamin,0
Iftikhar Ahmed,Junaid Khan,Aamer Yamin,0
Iftikhar Ahmed,Rumman Raees,Aamer Yamin,0
Iftikhar Ahmed,Hasan Ali,Aamer Yamin,0
Iftikhar Ahmed,Mohammad Abbas,Aamer Yamin,0
Iftikhar Ahmed,Abid Ali,Aamer Yamin,0
Iftikhar Ahmed,Mohammad Amir,Aamer Yamin,0
Iftikhar Ahmed,Mohammad Hasnain,Aamer Yamin,0
Iftikhar Ahmed,Fakhar Zaman,Aamer Yamin,0
Iftikhar Ahmed,Shan Masood,Aamer Yamin,0
Iftikhar Ahmed,Faheem Ashraf,Aamer Yamin,0
Iftikhar Ahmed,Sohail Khan,Aamer Yamin,0
Iftikhar Ahmed,Asad Shafiq,Aamer Yamin,0
Iftikhar Ahmed,Usman Shinwari,Aamer Yamin,0
Iftikhar Ahmed,Younis Khan,Aamer Yamin,0
Iftikhar Ahmed,Babar Azam,Aamer Yamin,0
Iftikhar Ahmed,Mohammad Hafeez,Aamer Yamin,0
Iftikhar Ahmed,Nasir Jamshed,Aamer Yamin,0
Iftikhar Ahmed,Fawad Alam,Aamer Yamin,0
Iftikhar Ahmed,Mohammad Nawaz,Aamer Yamin,0
Iftikhar Ahmed,Sohaib Maqsood,Aamer Yamin,0
Iftikhar Ahmed,Mohammad Irfan,Aamer Yamin,0
Iftikhar Ahmed,Shahid Afridi,Aamer Yamin,0
Iftikhar Ahmed,Saad Nasim,Aamer Yamin,0
Iftikhar Ahmed,Sami Aslam,Aamer Yamin,0
Iftikhar Ahmed,Sharjeel Khan,Aamer Yamin,0
Iftikhar Ahmed,Anwar Ali,Aamer Yamin,0
Iftikhar Ahmed,Asif Ali,Aamer Yamin,0
Iftikhar Ahmed,Shah Afridi,Aamer Yamin,0
Iftikhar Ahmed,Azhar Ali,Aamer Yamin,0
Iftikhar Ahmed,Zulfiqar Babar,Aamer Yamin,0
Iftikhar Ahmed,Ahmed Shehzad,Aamer Yamin,0
Iftikhar Ahmed,Saeed Ajmal,Aamer Yamin,0
Iftikhar Ahmed,Shaheen Shah Afridi,Aamer Yamin,0
Iftikhar Ahmed,Hammad Azam,Aamer Yamin,0
Iftikhar Ahmed,Mohammad Rizwan,Aamer Yamin,0
Iftikhar Ahmed,Bilawal Bhatti,Aamer Yamin,0
Iftikhar Ahmed,Umar Akmal,Umar Gul,0
Iftikhar Ahmed,Umar Gul,Zafar Gohar,0
Iftikhar Ahmed,Umar Gul,Mohammad Sami,0
Iftikhar Ahmed,Umar Gul,Wahab Riaz,0
Iftikhar Ahmed,Rahat Ali,Umar Gul,0
Iftikhar Ahmed,Umar Gul,Imam-ul-Haq,0
Iftikhar Ahmed,Umar Gul,Haris Sohail,0
Iftikhar Ahmed,Umar Gul,Kamran Akmal,0
Iftikhar Ahmed,Misbah-ul-Haq,Umar Gul,0
Iftikhar Ahmed,Umar Gul,Ehsan Adil,0
Iftikhar Ahmed,Imad Wasim,Umar Gul,0
Iftikhar Ahmed,Umar Gul,Hussain Talat,0
Iftikhar Ahmed,Umar Gul,Junaid Khan,0
Iftikhar Ahmed,Umar Gul,Rumman Raees,0
Iftikhar Ahmed,Hasan Ali,Umar Gul,0
Iftikhar Ahmed,Mohammad Abbas,Umar Gul,0
Iftikhar Ahmed,Umar Gul,Abid Ali,0
Iftikhar Ahmed,Umar Gul,Mohammad Amir,0
Iftikhar Ahmed,Umar Gul,Mohammad Hasnain,0
