,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
3767,JJ Bumrah,RG Sharma,YS Chahal,RA Jadeja,87.0,68.55999999999999
3768,JJ Bumrah,RG Sharma,YS Chahal,AR Patel,68.4,62.47999999999999
3769,Mohammed Shami,RG Sharma,YS Chahal,RR Pant,112.25,84.59
3770,Mohammed Shami,RG Sharma,YS Chahal,HH Pandya,78.14285714285714,77.14999999999999
3771,Mohammed Shami,RG Sharma,YS Chahal,KK Ahmed,81.0,60.089999999999996
3772,Mohammed Shami,RG Sharma,YS Chahal,MS Dhoni,87.0,86.14999999999999
3773,Mohammed Shami,RG Sharma,YS Chahal,AT Rayudu,105.4,88.57
3774,Mohammed Shami,RG Sharma,YS Chahal,AR Patel,76.0,64.13
3775,Washington Sundar,RG Sharma,YS Chahal,HH Pandya,216.0,75.19999999999999
3776,Washington Sundar,RG Sharma,YS Chahal,MS Dhoni,215.0,84.19999999999999
3777,RG Sharma,YS Chahal,HH Pandya,RR Pant,133.66666666666666,100.69999999999999
3778,RG Sharma,YS Chahal,MS Dhoni,RR Pant,129.0,109.69999999999999
3779,RG Sharma,YS Chahal,AT Rayudu,RR Pant,115.5,112.11999999999999
3780,RG Sharma,YS Chahal,V Shankar,RR Pant,157.0,101.22
3781,RG Sharma,YS Chahal,HH Pandya,V Shankar,97.0,93.77999999999999
3782,RA Jadeja,RG Sharma,YS Chahal,HH Pandya,115.0,86.32000000000001
3783,RG Sharma,YS Chahal,HH Pandya,AR Patel,81.83333333333333,80.24
3784,MS Dhoni,RG Sharma,YS Chahal,KK Ahmed,86.5,85.2
3785,RA Jadeja,RG Sharma,YS Chahal,KK Ahmed,81.0,69.26
3786,RA Jadeja,RG Sharma,YS Chahal,MS Dhoni,119.16666666666669,95.32000000000001
3787,RG Sharma,YS Chahal,MS Dhoni,AR Patel,96.66666666666669,89.24
3788,RA Jadeja,RG Sharma,YS Chahal,AT Rayudu,116.5,97.74000000000001
3789,KL Rahul,JJ Bumrah,YS Chahal,BB Sran,65.33333333333333,39.309999999999995
3790,KL Rahul,DS Kulkarni,YS Chahal,BB Sran,65.33333333333333,42.39
3791,KL Rahul,AT Rayudu,YS Chahal,BB Sran,99.66666666666669,68.49000000000001
3792,KL Rahul,YS Chahal,FY Fazal,BB Sran,118.0,94.00999999999999
3793,KL Rahul,YS Chahal,AR Patel,BB Sran,65.33333333333333,44.05
3794,JJ Bumrah,AT Rayudu,YS Chahal,BB Sran,34.333333333333336,30.76
3795,DS Kulkarni,YS Chahal,AT Rayudu,BB Sran,34.333333333333336,33.84
3796,KL Rahul,SN Thakur,YS Chahal,NA Saini,102.0,57.31
3797,SN Thakur,YS Chahal,NA Saini,PP Shaw,76.0,47.28
3798,JJ Bumrah,SN Thakur,YS Chahal,NA Saini,44.0,19.58
3799,SN Thakur,YS Chahal,NA Saini,RA Jadeja,75.5,30.4
3800,KL Rahul,SN Thakur,YS Chahal,PP Shaw,107.5,74.71000000000001
3801,KL Rahul,SN Thakur,YS Chahal,JJ Bumrah,75.5,47.01
3802,KL Rahul,SN Thakur,YS Chahal,RA Jadeja,107.0,57.83
3803,JJ Bumrah,SN Thakur,YS Chahal,PP Shaw,49.5,36.980000000000004
3804,SN Thakur,YS Chahal,PP Shaw,RA Jadeja,81.0,47.8
3805,KD Karthik,SN Thakur,YS Chahal,HH Pandya,64.0,43.98
3806,KD Karthik,SN Thakur,YS Chahal,MS Dhoni,85.0,52.98
3807,JJ Bumrah,SN Thakur,YS Chahal,RA Jadeja,49.0,20.1
3808,KL Rahul,YS Chahal,NA Saini,PP Shaw,121.5,77.61
3809,KL Rahul,JJ Bumrah,YS Chahal,NA Saini,89.5,49.91
3810,KL Rahul,RA Jadeja,YS Chahal,NA Saini,121.0,60.73
3811,JJ Bumrah,YS Chahal,NA Saini,PP Shaw,63.5,39.879999999999995
3812,RA Jadeja,YS Chahal,NA Saini,PP Shaw,95.0,50.7
3813,JJ Bumrah,YS Chahal,NA Saini,RA Jadeja,63.0,23.0
3814,KL Rahul,JJ Bumrah,YS Chahal,PP Shaw,95.0,67.31
3815,KL Rahul,RA Jadeja,YS Chahal,PP Shaw,126.5,78.13
3816,KD Karthik,KL Rahul,Mohammed Shami,YS Chahal,86.0,58.199999999999996
