,player-1,player-2,player-3,combined_avg,sum_of_individual
1257,SJ Benn,D Ramdin,SP Narine,37.4,31.796
1258,SJ Benn,D Ramdin,LR Johnson,44.5,31.898000000000003
1259,JO Holder,SJ Benn,D Ramdin,47.75,44.382000000000005
1260,SJ Benn,D Ramdin,CR Brathwaite,40.4,39.484
1261,JO Holder,SJ Benn,E Lewis,96.0,56.468
1262,SJ Benn,CR Brathwaite,E Lewis,113.0,51.57000000000001
1263,LMP Simmons,CH Gayle,DM Bravo,120.5,92.28199999999998
1264,LMP Simmons,DM Bravo,DR Smith,121.0,72.377
1265,LMP Simmons,D Ramdin,DM Bravo,126.5,73.24199999999999
1266,JO Holder,LMP Simmons,DM Bravo,100.5,70.494
1267,NO Miller,LMP Simmons,CH Gayle,215.0,76.10499999999999
1268,LMP Simmons,CH Gayle,DR Smith,103.6,90.13799999999999
1269,LMP Simmons,D Ramdin,CH Gayle,97.83333333333333,91.00299999999999
1270,JO Holder,LMP Simmons,CH Gayle,111.33333333333333,88.255
1271,JO Holder,LMP Simmons,DR Smith,70.4,68.35
1272,KMA Paul,DM Bravo,HR Walsh,91.0,42.455
1273,KMA Paul,CH Gayle,FA Allen,78.0,63.215999999999994
1274,N Pooran,KMA Paul,CH Gayle,102.0,92.738
1275,BA King,KMA Paul,R Shepherd,39.0,38.861000000000004
1276,BA King,KMA Paul,E Lewis,79.5,69.512
1277,JO Holder,KMA Paul,NO Miller,44.0,37.095
1278,N Pooran,KMA Paul,E Lewis,94.4,85.78399999999999
1279,HR Walsh,DM Bravo,SW Ambris,66.0,65.229
1280,FA Allen,DM Bravo,SW Ambris,85.6,68.229
1281,JD Campbell,DM Bravo,SW Ambris,188.0,106.82900000000001
1282,JO Holder,CH Gayle,DM Bravo,99.5,82.26599999999999
1283,JD Campbell,CH Gayle,DM Bravo,156.5,113.049
1284,CR Brathwaite,CH Gayle,DM Bravo,134.6,77.368
1285,D Ramdin,DM Bravo,DR Smith,71.0,65.10900000000001
1286,D Ramdin,SP Narine,DM Bravo,60.333333333333336,50.64
1287,JO Holder,D Ramdin,DM Bravo,66.57142857142857,63.226000000000006
1288,D Ramdin,CR Brathwaite,DM Bravo,66.45454545454545,58.328
1289,JO Holder,SP Narine,DM Bravo,51.916666666666664,47.892
1290,CR Brathwaite,SP Narine,DM Bravo,49.833333333333336,42.994
1291,HR Walsh,FA Allen,SW Ambris,99.0,53.385
1292,HR Walsh,E Lewis,SW Ambris,108.0,76.036
1293,BA King,E Lewis,SW Ambris,146.0,92.286
1294,JO Holder,FA Allen,SW Ambris,86.57142857142857,64.202
1295,R Shepherd,E Lewis,SW Ambris,109.0,71.036
1296,N Pooran,E Lewis,SW Ambris,151.0,108.55799999999999
1297,N Pooran,CR Brathwaite,SW Ambris,95.5,88.826
1298,JO Holder,JD Campbell,SW Ambris,180.0,102.80199999999999
1299,NO Miller,CH Gayle,DR Smith,215.0,67.972
1300,NO Miller,D Ramdin,CH Gayle,215.0,68.83699999999999
1301,JO Holder,NO Miller,CH Gayle,100.66666666666667,66.089
1302,N Pooran,FA Allen,CH Gayle,102.75,92.127
1303,FA Allen,CH Gayle,E Lewis,93.0,85.256
1304,JO Holder,N Pooran,CH Gayle,101.0909090909091,99.94399999999999
1305,N Pooran,CR Brathwaite,CH Gayle,104.7,95.04599999999999
1306,JO Holder,CH Gayle,E Lewis,94.61111111111111,93.07300000000001
1307,JO Holder,JD Campbell,CH Gayle,135.25,109.02199999999999
1308,JD Campbell,CR Brathwaite,CH Gayle,139.75,104.124
1309,JO Holder,NO Miller,KA Hope,55.0,48.484
1310,R Shepherd,BA King,HR Walsh,44.0,35.25
1311,BA King,E Lewis,HR Walsh,88.0,65.90100000000001
1312,R Shepherd,E Lewis,HR Walsh,47.2,44.651
1313,N Pooran,E Lewis,HR Walsh,88.0,82.173
1314,R Shepherd,BA King,E Lewis,65.33333333333333,60.901
1315,N Pooran,BA King,E Lewis,109.75,98.423
1316,N Pooran,FA Allen,E Lewis,97.5,85.173
1317,JO Holder,N Pooran,FA Allen,88.0,70.339
1318,N Pooran,CR Brathwaite,FA Allen,82.5,65.441
1319,JO Holder,FA Allen,E Lewis,83.0,63.468
1320,CR Brathwaite,FA Allen,E Lewis,68.5,58.57000000000001
1321,JO Holder,CR Brathwaite,FA Allen,46.75,43.736000000000004
1322,JO Holder,N Pooran,E Lewis,94.63636363636364,92.99000000000001
1323,N Pooran,CR Brathwaite,E Lewis,94.0,88.09200000000001
1324,JO Holder,N Pooran,CR Brathwaite,76.7,73.258
1325,LR Johnson,D Ramdin,DR Smith,67.66666666666667,48.598
1326,JO Holder,LR Johnson,DR Smith,49.333333333333336,45.849999999999994
1327,CR Brathwaite,D Ramdin,SP Narine,43.18181818181818,41.715
1328,JO Holder,D Ramdin,LR Johnson,48.666666666666664,46.715
1329,JO Holder,CR Brathwaite,E Lewis,67.46666666666667,66.387
1330,JO Holder,CAK Walton,E Lewis,67.66666666666667,61.468
1331,JO Holder,CR Brathwaite,LR Johnson,42.0,39.069
