,player-1,player-2,player-3,combined_avg,sum_of_individual
283,ST Finn,JE Root,LE Plunkett,81.25,51.8
284,ST Finn,JE Root,BA Stokes,91.16666666666667,82.06
285,ST Finn,JE Root,AU Rashid,83.5,53.2
286,JE Root,T Banton,TK Curran,86.0,79.60999999999999
287,JE Root,SM Curran,TK Curran,77.0,68.28
288,EJG Morgan,OP Stone,JE Root,100.33333333333333,91.03
289,JL Denly,JE Root,T Banton,147.0,90.79
290,AU Rashid,JE Root,T Banton,83.0,72.31
291,EJG Morgan,JE Root,AD Hales,133.16666666666666,133.06
292,JE Root,AD Hales,MA Wood,97.61904761904762,93.77000000000001
293,LE Plunkett,JE Root,AD Hales,102.56,96.61
294,JT Ball,JE Root,AD Hales,94.25,93.82
295,BA Stokes,JE Root,AD Hales,141.4,126.87
296,JE Root,AD Hales,AU Rashid,99.54285714285714,98.01
297,JE Root,AD Hales,RJW Topley,110.4,93.74000000000001
298,EJG Morgan,JE Root,MA Wood,107.46666666666667,88.06
299,EJG Morgan,LE Plunkett,JE Root,96.6829268292683,90.9
300,EJG Morgan,BA Stokes,JE Root,136.48717948717947,121.16
301,EJG Morgan,JE Root,AU Rashid,95.60344827586206,92.3
302,JE Root,MA Wood,JJ Roy,102.46428571428571,95.03999999999999
303,LE Plunkett,JE Root,MA Wood,60.2,51.61
304,JT Ball,JE Root,MA Wood,62.166666666666664,48.82
305,BA Stokes,JE Root,MA Wood,87.30434782608695,81.87
306,JE Root,MA Wood,AU Rashid,55.38709677419355,53.010000000000005
307,JE Root,JL Denly,JJ Roy,140.66666666666666,117.76
308,LE Plunkett,JE Root,JJ Roy,107.64864864864865,97.88
309,JE Root,AU Rashid,JJ Roy,101.61538461538461,99.28
310,LE Plunkett,JE Root,BA Stokes,98.07407407407408,84.71000000000001
311,LE Plunkett,JE Root,AU Rashid,59.525,55.849999999999994
312,JT Ball,JE Root,BA Stokes,125.5,81.92
313,BA Stokes,JE Root,AU Rashid,90.63157894736842,86.11
314,C Overton,JC Buttler,MM Ali,54.0,44.300000000000004
315,JM Bairstow,C Overton,MM Ali,79.0,58.980000000000004
316,JJ Roy,C Overton,MM Ali,101.0,58.01
317,JC Archer,JM Vince,MM Ali,50.0,41.81
318,TK Curran,JM Vince,MM Ali,53.666666666666664,51.98
319,EJG Morgan,JM Vince,MM Ali,101.2,79.72999999999999
320,MA Wood,JM Vince,MM Ali,42.333333333333336,40.44
321,BA Stokes,JM Vince,MM Ali,76.16666666666667,73.53999999999999
322,LA Dawson,EJG Morgan,MM Ali,96.0,55.03
323,LA Dawson,AU Rashid,MM Ali,23.0,19.98
324,BM Duckett,CR Woakes,MM Ali,86.5,83.77000000000001
325,JC Archer,CR Woakes,MM Ali,27.5,23.67
326,ST Finn,CR Woakes,MM Ali,26.833333333333332,22.490000000000002
327,AD Hales,CR Woakes,MM Ali,71.0,67.30000000000001
328,EJG Morgan,CR Woakes,MM Ali,65.36111111111111,61.59
329,CR Woakes,JL Denly,MM Ali,46.0,45.02
330,JJ Roy,CR Woakes,MM Ali,71.34482758620689,68.57
331,LE Plunkett,CR Woakes,MM Ali,28.666666666666668,25.14
332,JT Ball,CR Woakes,MM Ali,26.8,22.35
333,DJ Willey,JC Buttler,MM Ali,53.523809523809526,50.86000000000001
334,CJ Jordan,JC Buttler,MM Ali,103.5,46.59
335,BM Duckett,JC Buttler,MM Ali,109.0,105.80000000000001
336,RS Bopara,JC Buttler,MM Ali,48.0,45.63
337,JM Anderson,JC Buttler,MM Ali,46.0,44.300000000000004
338,IR Bell,JC Buttler,MM Ali,95.0,94.30000000000001
339,AD Hales,JC Buttler,MM Ali,103.1,89.33000000000001
340,SM Curran,JC Buttler,MM Ali,141.0,52.300000000000004
341,EJG Morgan,JC Buttler,MM Ali,86.36170212765957,83.62
