,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
1102,Sikandar Raza,V Sibanda,H Masakadza,CB Mpofu,132.0,78.88999999999999
1103,BV Vitori,CJ Chibhabha,V Sibanda,H Masakadza,91.33333333,79.87
1104,T Mupariwa,CJ Chibhabha,V Sibanda,H Masakadza,102.0,80.42999999999999
1105,AG Cremer,CJ Chibhabha,V Sibanda,H Masakadza,87.5,85.41
1106,BV Vitori,V Sibanda,P Utseya,H Masakadza,117.0,57.96
1107,BV Vitori,V Sibanda,E Chigumbura,H Masakadza,131.6666667,75.34
1108,BV Vitori,V Sibanda,H Masakadza,CB Mpofu,96.0,53.17
1109,P Utseya,V Sibanda,E Chigumbura,H Masakadza,234.0,77.14999999999999
1110,P Utseya,V Sibanda,H Masakadza,CB Mpofu,117.0,54.98
1111,AG Cremer,V Sibanda,E Chigumbura,H Masakadza,82.2,80.88
1112,V Sibanda,E Chigumbura,H Masakadza,CB Mpofu,213.0,72.35999999999999
1113,SF Mire,SC Williams,CT Mumba,H Masakadza,169.0,80.1
1114,SF Mire,PJ Moor,CT Mumba,H Masakadza,150.0,66.31
1115,SF Mire,Sikandar Raza,CT Mumba,H Masakadza,151.0,77.44
1116,SF Mire,TL Chatara,CT Mumba,H Masakadza,126.0,50.31
1117,SF Mire,AG Cremer,CT Mumba,H Masakadza,126.0,57.260000000000005
1118,PJ Moor,SC Williams,CT Mumba,H Masakadza,180.0,78.87
1119,Sikandar Raza,SC Williams,CT Mumba,H Masakadza,181.0,90.0
1120,TL Chatara,SC Williams,CT Mumba,H Masakadza,156.0,62.870000000000005
1121,AG Cremer,SC Williams,CT Mumba,H Masakadza,156.0,69.82
1122,PJ Moor,Sikandar Raza,CT Mumba,H Masakadza,162.0,76.21
1123,PJ Moor,TL Chatara,CT Mumba,H Masakadza,137.0,49.08
1124,PJ Moor,AG Cremer,CT Mumba,H Masakadza,137.0,56.03
1125,TL Chatara,Sikandar Raza,CT Mumba,H Masakadza,138.0,60.209999999999994
1126,AG Cremer,Sikandar Raza,CT Mumba,H Masakadza,138.0,67.16
1127,AG Cremer,TL Chatara,CT Mumba,H Masakadza,113.0,40.03
1128,PJ Moor,R Ngarava,SF Mire,H Masakadza,86.0,66.06
1129,TL Chatara,R Ngarava,SF Mire,H Masakadza,73.0,50.06
1130,RP Burl,R Ngarava,SF Mire,H Masakadza,96.0,62.599999999999994
1131,AG Cremer,R Ngarava,SF Mire,H Masakadza,83.0,57.010000000000005
1132,R Ngarava,SF Mire,H Masakadza,CB Mpofu,69.0,48.49
1133,C Zhuwao,R Ngarava,SC Williams,H Masakadza,131.0,73.09
1134,R Ngarava,PJ Moor,SC Williams,H Masakadza,159.0,78.62
